faculty_id,slot_id,available,preference_score
F010,TUE_0900,True,3
F010,TUE_1000,True,3
F010,TUE_1100,True,3
F010,TUE_1200,True,3
F010,TUE_1400,True,5
F010,TUE_1500,False,0
F010,TUE_1600,True,5
F010,WED_0900,True,3
F010,WED_1000,True,3
F010,WED_1100,True,3
F010,WED_1200,True,3
F010,WED_1400,True,5
F010,WED_1500,True,5
F010,WED_1600,True,5
F010,THU_0900,True,3
F010,THU_1000,True,3
F010,THU_1100,True,3
F010,THU_1200,True,3
F010,THU_1400,True,5
F010,THU_1500,True,5
F010,THU_1600,True,5
F010,FRI_0900,True,3
F010,FRI_1000,True,3
F010,FRI_1100,True,3
F010,FRI_1200,True,3
F010,FRI_1400,True,5
F010,FRI_1500,True,5
F010,FRI_1600,True,5
F011,MON_0900,True,5
F011,MON_1000,True,4
F011,MON_1100,True,4
F011,MON_1200,True,4
F011,MON_1400,True,3
F011,MON_1500,True,3
F011,MON_1600,True,3
F011,TUE_0900,True,4
F011,TUE_1000,True,3
F011,TUE_1100,True,5
F011,TUE_1200,True,4
F011,TUE_1400,False,0
F011,TUE_1500,True,4
F011,TUE_1600,True,3
F011,WED_0900,True,3
F011,WED_1000,True,3
F011,WED_1100,True,4
F011,WED_1200,True,4
F011,WED_1400,False,0
F011,WED_1500,True,3
F011,WED_1600,True,3
F011,THU_0900,True,3
F011,THU_1000,True,3
F011,THU_1100,True,5
F011,THU_1200,True,3
F011,THU_1400,True,4
F011,THU_1500,True,4
F011,THU_1600,True,3
F011,FRI_0900,True,4
F011,FRI_1000,True,3
F011,FRI_1100,True,3
F011,FRI_1200,True,3
F011,FRI_1400,True,5
F011,FRI_1500,True,4
F011,FRI_1600,True,4
F012,MON_0900,True,5
F012,MON_1000,True,5
F012,MON_1100,True,5
F012,MON_1200,True,3
F012,MON_1400,True,3
F012,MON_1500,False,0
F012,MON_1600,True,3
F012,TUE_0900,True,5
F012,TUE_1000,True,5
F012,TUE_1100,True,5
F012,TUE_1200,True,3
F012,TUE_1400,True,3
F012,TUE_1500,True,3
F012,TUE_1600,False,0
F012,WED_0900,True,5
F012,WED_1000,True,5
F012,WED_1100,True,5
F012,WED_1200,True,3
F012,WED_1400,True,3
F012,WED_1500,True,3
F012,WED_1600,True,3
F012,THU_0900,True,5
F012,THU_1000,True,5
F012,THU_1100,True,5
F012,THU_1200,False,0
F012,THU_1400,True,3
F012,THU_1500,False,0
F012,THU_1600,True,3
F012,FRI_0900,True,5
F012,FRI_1000,True,5
F012,FRI_1100,True,5
F012,FRI_1200,False,0
F012,FRI_1400,True,3
F012,FRI_1500,True,3
F012,FRI_1600,True,3
F013,MON_0900,True,3
F013,MON_1000,True,3
F013,MON_1100,True,3
F013,MON_1200,True,3
F013,MON_1400,True,5
F013,MON_1500,True,5
F013,MON_1600,True,5
F013,TUE_0900,True,3
F013,TUE_1000,True,3
F013,TUE_1100,True,3
F013,TUE_1200,True,3
F013,TUE_1400,True,5
F013,TUE_1500,True,5
F013,TUE_1600,True,5
F013,WED_0900,False,0
F013,WED_1000,True,3
F013,WED_1100,True,3
F013,WED_1200,True,3
F013,WED_1400,True,5
F013,WED_1500,True,5
F013,WED_1600,True,5
F013,THU_0900,True,3
F013,THU_1000,True,3
F013,THU_1100,False,0
F013,THU_1200,True,3
F013,THU_1400,True,5
F013,THU_1500,True,5
F013,THU_1600,False,0
F013,FRI_0900,True,3
F013,FRI_1000,True,3
F013,FRI_1100,True,3
F013,FRI_1200,True,3
F013,FRI_1400,True,5
F013,FRI_1500,True,5
F013,FRI_1600,True,5
F014,MON_0900,True,3
F014,MON_1000,True,4
F014,MON_1100,True,5
F014,MON_1200,True,3
F014,MON_1400,True,3
F014,MON_1500,True,3
F014,MON_1600,True,4
F014,TUE_0900,True,4
F014,TUE_1000,True,4
F014,TUE_1100,True,5
F014,TUE_1200,True,5
F014,TUE_1400,True,4
F014,TUE_1500,False,0
F014,TUE_1600,True,4
F014,WED_0900,True,4
F014,WED_1000,True,3
F014,WED_1100,False,0
F014,WED_1200,True,4
F014,WED_1400,True,5
F014,WED_1500,True,3
F014,WED_1600,True,5
F014,THU_0900,True,4
F014,THU_1000,False,0
F014,THU_1100,False,0
F014,THU_1200,True,4
F014,THU_1400,True,5
F014,THU_1500,False,0
F014,THU_1600,True,4
F014,FRI_0900,True,4
F014,FRI_1000,True,3
F014,FRI_1100,True,5
F014,FRI_1200,True,4
F014,FRI_1400,True,3
F014,FRI_1500,True,3
F014,FRI_1600,True,4
F015,MON_0900,True,5
F015,MON_1000,True,5
F015,MON_1100,True,5
F015,MON_1200,True,3
F015,MON_1400,True,3
F015,MON_1500,True,3
F015,MON_1600,True,3
F015,TUE_0900,True,5
F015,TUE_1000,True,5
F015,TUE_1100,True,5
F015,TUE_1200,True,3
F015,TUE_1400,False,0
F015,TUE_1500,True,3
F015,TUE_1600,True,3
F015,WED_0900,True,5
F015,WED_1000,True,5
F015,WED_1100,True,5
F015,WED_1200,True,3
F015,WED_1400,True,3
F015,WED_1500,True,3
F015,WED_1600,True,3
F015,THU_0900,True,5
F015,THU_1000,True,5
F015,THU_1100,True,5
F015,THU_1200,True,3
F015,THU_1400,True,3
F015,THU_1500,True,3
F015,THU_1600,True,3
F015,FRI_0900,True,5
F015,FRI_1000,True,5
F015,FRI_1100,True,5
F015,FRI_1200,True,3
F015,FRI_1400,True,3
F015,FRI_1500,True,3
F015,FRI_1600,True,3
F016,MON_0900,False,0
F016,MON_1000,False,0
F016,MON_1100,False,0
F016,MON_1200,False,0
F016,MON_1400,False,0
F016,MON_1500,False,0
F016,MON_1600,False,0
F016,TUE_0900,False,0
F016,TUE_1000,False,0
F016,TUE_1100,False,0
F016,TUE_1200,False,0
F016,TUE_1400,True,5
F016,TUE_1500,True,5
F016,TUE_1600,True,5
F016,WED_0900,False,0
F016,WED_1000,False,0
F016,WED_1100,False,0
F016,WED_1200,False,0
F016,WED_1400,False,0
F016,WED_1500,False,0
F016,WED_1600,False,0
F016,THU_0900,False,0
F016,THU_1000,False,0
F016,THU_1100,False,0
F016,THU_1200,False,0
F016,THU_1400,True,5
F016,THU_1500,True,5
F016,THU_1600,True,5
F016,FRI_0900,False,0
F016,FRI_1000,False,0
F016,FRI_1100,False,0
F016,FRI_1200,False,0
F016,FRI_1400,False,0
F016,FRI_1500,False,0
F016,FRI_1600,False,0
F017,MON_0900,False,0
F017,MON_1000,False,0
F017,MON_1100,False,0
F017,MON_1200,False,0
F017,MON_1400,False,0
F017,MON_1500,False,0
F017,MON_1600,False,0
F017,TUE_0900,False,0
F017,TUE_1000,False,0
F017,TUE_1100,False,0
F017,TUE_1200,False,0
F017,TUE_1400,True,4
F017,TUE_1500,True,5
F017,TUE_1600,True,3
F017,WED_0900,False,0
F017,WED_1000,False,0
F017,WED_1100,False,0
F017,WED_1200,False,0
F017,WED_1400,False,0
F017,WED_1500,False,0
F017,WED_1600,False,0
F017,THU_0900,False,0
F017,THU_1000,False,0
F017,THU_1100,False,0
F017,THU_1200,False,0
F017,THU_1400,True,5
F017,THU_1500,True,3
F017,THU_1600,True,3
F017,FRI_0900,False,0
F017,FRI_1000,False,0
F017,FRI_1100,False,0
F017,FRI_1200,False,0
F017,FRI_1400,False,0
F017,FRI_1500,False,0
F017,FRI_1600,False,0
F018,MON_0900,True,5
F018,MON_1000,True,5
F018,MON_1100,True,5
F018,MON_1200,True,3
F018,MON_1400,True,3
F018,MON_1500,True,3
F018,MON_1600,False,0
F018,TUE_0900,True,5
F018,TUE_1000,True,5
F018,TUE_1100,True,5
F018,TUE_1200,True,3
F018,TUE_1400,True,3
F018,TUE_1500,True,3
F018,TUE_1600,True,3
F018,WED_0900,True,5
F018,WED_1000,True,5
F018,WED_1100,True,5
F018,WED_1200,True,3
F018,WED_1400,True,3
F018,WED_1500,False,0
F018,WED_1600,True,3
F018,THU_0900,True,5
F018,THU_1000,True,5
F018,THU_1100,True,5
F018,THU_1200,True,3
F018,THU_1400,True,3
F018,THU_1500,True,3
F018,THU_1600,True,3
F018,FRI_0900,True,5
F018,FRI_1000,True,5
F018,FRI_1100,True,5
F018,FRI_1200,True,3
F018,FRI_1400,True,3
F018,FRI_1500,True,3
F018,FRI_1600,True,3
F019,MON_0900,True,3
F019,MON_1000,True,3
F019,MON_1100,True,3
F019,MON_1200,True,3
F019,MON_1400,True,5
F019,MON_1500,True,5
F019,MON_1600,True,5
F019,TUE_0900,True,3
F019,TUE_1000,True,3
F019,TUE_1100,True,3
F019,TUE_1200,False,0
F019,TUE_1400,False,0
F019,TUE_1500,True,5
F019,TUE_1600,True,5
F019,WED_0900,True,3
F019,WED_1000,True,3
F019,WED_1100,True,3
F019,WED_1200,True,3
F019,WED_1400,True,5
F019,WED_1500,True,5
F019,WED_1600,True,5
F019,THU_0900,True,3
F019,THU_1000,True,3
F019,THU_1100,True,3
F019,THU_1200,True,3
F019,THU_1400,True,5
F019,THU_1500,False,0
F019,THU_1600,False,0
F019,FRI_0900,True,3
F019,FRI_1000,True,3
F019,FRI_1100,True,3
F019,FRI_1200,True,3
F019,FRI_1400,True,5
F019,FRI_1500,True,5
F019,FRI_1600,True,5
F020,MON_0900,True,4
F020,MON_1000,True,4
F020,MON_1100,True,3
F020,MON_1200,True,4
F020,MON_1400,True,4
F020,MON_1500,True,3
F020,MON_1600,False,0
F020,TUE_0900,True,5
F020,TUE_1000,True,3
F020,TUE_1100,True,5
F020,TUE_1200,True,3
F020,TUE_1400,True,4
F020,TUE_1500,True,4
F020,TUE_1600,True,4
F020,WED_0900,True,3
F020,WED_1000,True,5
F020,WED_1100,True,3
F020,WED_1200,True,4
F020,WED_1400,False,0
F020,WED_1500,True,5
F020,WED_1600,True,5
F020,THU_0900,True,4
F020,THU_1000,True,3
F020,THU_1100,True,4
F020,THU_1200,True,4
F020,THU_1400,True,4
F020,THU_1500,False,0
F020,THU_1600,True,4
F020,FRI_0900,True,3
F020,FRI_1000,True,4
F020,FRI_1100,True,4
F020,FRI_1200,True,5
F020,FRI_1400,True,3
F020,FRI_1500,True,3
F020,FRI_1600,True,4
F021,MON_0900,True,5
F021,MON_1000,True,5
F021,MON_1100,True,5
F021,MON_1200,True,3
F021,MON_1400,True,3
F021,MON_1500,False,0
F021,MON_1600,False,0
F021,TUE_0900,True,5
F021,TUE_1000,True,5
F021,TUE_1100,True,5
F021,TUE_1200,True,3
F021,TUE_1400,True,3
F021,TUE_1500,True,3
F021,TUE_1600,True,3
F021,WED_0900,True,5
F021,WED_1000,True,5
F021,WED_1100,True,5
F021,WED_1200,True,3
F021,WED_1400,True,3
F021,WED_1500,True,3
F021,WED_1600,True,3
F021,THU_0900,True,5
F021,THU_1000,True,5
F021,THU_1100,True,5
F021,THU_1200,False,0
F021,THU_1400,True,3
F021,THU_1500,True,3
F021,THU_1600,True,3
F021,FRI_0900,True,5
F021,FRI_1000,True,5
F021,FRI_1100,True,5
F021,FRI_1200,True,3
F021,FRI_1400,True,3
F021,FRI_1500,True,3
F021,FRI_1600,True,3
F022,MON_0900,True,3
F022,MON_1000,True,3
F022,MON_1100,True,3
F022,MON_1200,False,0
F022,MON_1400,True,5
F022,MON_1500,True,5
F022,MON_1600,True,5
F022,TUE_0900,True,3
F022,TUE_1000,True,3
F022,TUE_1100,True,3
F022,TUE_1200,True,3
F022,TUE_1400,True,5
F022,TUE_1500,True,5
F022,TUE_1600,True,5
F022,WED_0900,True,3
F022,WED_1000,True,3
F022,WED_1100,True,3
F022,WED_1200,True,3
F022,WED_1400,True,5
F022,WED_1500,True,5
F022,WED_1600,True,5
F022,THU_0900,True,3
F022,THU_1000,True,3
F022,THU_1100,True,3
F022,THU_1200,True,3
F022,THU_1400,True,5
F022,THU_1500,True,5
F022,THU_1600,True,5
F022,FRI_0900,True,3
F022,FRI_1000,True,3
F022,FRI_1100,True,3
F022,FRI_1200,True,3
F022,FRI_1400,True,5
F022,FRI_1500,True,5
F022,FRI_1600,True,5
F023,MON_0900,False,0
F023,MON_1000,False,0
F023,MON_1100,False,0
F023,MON_1200,False,0
F023,MON_1400,False,0
F023,MON_1500,False,0
F023,MON_1600,False,0
F023,TUE_0900,False,0
F023,TUE_1000,False,0
F023,TUE_1100,False,0
F023,TUE_1200,False,0
F023,TUE_1400,True,5
F023,TUE_1500,True,5
F023,TUE_1600,True,5
F023,WED_0900,False,0
F023,WED_1000,False,0
F023,WED_1100,False,0
F023,WED_1200,False,0
F023,WED_1400,False,0
F023,WED_1500,False,0
F023,WED_1600,False,0
F023,THU_0900,False,0
F023,THU_1000,False,0
F023,THU_1100,False,0
F023,THU_1200,False,0
F023,THU_1400,True,4
F023,THU_1500,True,5
F023,THU_1600,True,4
F023,FRI_0900,False,0
F023,FRI_1000,False,0
F023,FRI_1100,False,0
F023,FRI_1200,False,0
F023,FRI_1400,False,0
F023,FRI_1500,False,0
F023,FRI_1600,False,0
F024,MON_0900,True,5
F024,MON_1000,True,5
F024,MON_1100,True,5
F024,MON_1200,True,3
F024,MON_1400,True,3
F024,MON_1500,True,3
F024,MON_1600,True,3
F024,TUE_0900,True,5
F024,TUE_1000,True,5
F024,TUE_1100,True,5
F024,TUE_1200,True,3
F024,TUE_1400,True,3
F024,TUE_1500,True,3
F024,TUE_1600,True,3
F024,WED_0900,True,5
F024,WED_1000,True,5
F024,WED_1100,True,5
F024,WED_1200,True,3
F024,WED_1400,True,3
F024,WED_1500,True,3
F024,WED_1600,True,3
F024,THU_0900,True,5
F024,THU_1000,True,5
F024,THU_1100,True,5
F024,THU_1200,True,3
F024,THU_1400,True,3
F024,THU_1500,True,3
F024,THU_1600,True,3
F024,FRI_0900,True,5
F024,FRI_1000,True,5
F024,FRI_1100,True,5
F024,FRI_1200,True,3
F024,FRI_1400,True,3
F024,FRI_1500,True,3
F024,FRI_1600,True,3
F025,MON_0900,True,3
F025,MON_1000,True,3
F025,MON_1100,True,3
F025,MON_1200,True,3
F025,MON_1400,False,0
F025,MON_1500,True,5
F025,MON_1600,True,5
F025,TUE_0900,True,3
F025,TUE_1000,True,3
F025,TUE_1100,False,0
F025,TUE_1200,True,3
F025,TUE_1400,True,5
F025,TUE_1500,True,5
F025,TUE_1600,True,5
F025,WED_0900,True,3
F025,WED_1000,True,3
F025,WED_1100,True,3
F025,WED_1200,True,3
F025,WED_1400,True,5
F025,WED_1500,True,5
F025,WED_1600,True,5
F025,THU_0900,False,0
F025,THU_1000,True,3
F025,THU_1100,True,3
F025,THU_1200,True,3
F025,THU_1400,True,5
F025,THU_1500,True,5
F025,THU_1600,True,5
F025,FRI_0900,True,3
F025,FRI_1000,True,3
F025,FRI_1100,True,3
F025,FRI_1200,True,3
F025,FRI_1400,True,5
F025,FRI_1500,True,5
F025,FRI_1600,True,5
F026,MON_0900,True,4
F026,MON_1000,True,3
F026,MON_1100,True,5
F026,MON_1200,True,4
F026,MON_1400,True,5
F026,MON_1500,True,4
F026,MON_1600,True,3
F026,TUE_0900,True,4
F026,TUE_1000,True,3
F026,TUE_1100,True,5
F026,TUE_1200,True,4
F026,TUE_1400,True,3
F026,TUE_1500,True,4
F026,TUE_1600,True,3
F026,WED_0900,True,5
F026,WED_1000,True,4
F026,WED_1100,True,3
F026,WED_1200,True,3
F026,WED_1400,True,3
F026,WED_1500,True,3
F026,WED_1600,False,0
F026,THU_0900,True,4
F026,THU_1000,True,4
F026,THU_1100,True,5
F026,THU_1200,True,4
F026,THU_1400,True,5
F026,THU_1500,True,5
F026,THU_1600,True,4
F026,FRI_0900,True,5
F026,FRI_1000,True,5
F026,FRI_1100,True,5
F026,FRI_1200,True,4
F026,FRI_1400,True,3
F026,FRI_1500,True,3
F026,FRI_1600,True,4
F027,MON_0900,True,5
F027,MON_1000,True,5
F027,MON_1100,True,5
F027,MON_1200,True,3
F027,MON_1400,True,3
F027,MON_1500,True,3
F027,MON_1600,False,0
F027,TUE_0900,False,0
F027,TUE_1000,False,0
F027,TUE_1100,False,0
F027,TUE_1200,False,0
F027,TUE_1400,False,0
F027,TUE_1500,False,0
F027,TUE_1600,False,0
F027,WED_0900,True,5
F027,WED_1000,True,5
F027,WED_1100,True,5
F027,WED_1200,True,3
F027,WED_1400,True,3
F027,WED_1500,True,3
F027,WED_1600,False,0
F027,THU_0900,False,0
F027,THU_1000,False,0
F027,THU_1100,False,0
F027,THU_1200,False,0
F027,THU_1400,False,0
F027,THU_1500,False,0
F027,THU_1600,False,0
F027,FRI_0900,True,5
F027,FRI_1000,True,5
F027,FRI_1100,True,5
F027,FRI_1200,True,3
F027,FRI_1400,True,3
F027,FRI_1500,True,3
F027,FRI_1600,False,0
F028,MON_0900,True,3
F028,MON_1000,True,3
F028,MON_1100,True,3
F028,MON_1200,True,3
F028,MON_1400,True,5
F028,MON_1500,True,5
F028,MON_1600,True,5
F028,TUE_0900,True,3
F028,TUE_1000,True,3
F028,TUE_1100,True,3
F028,TUE_1200,True,3
F028,TUE_1400,False,0
F028,TUE_1500,True,5
F028,TUE_1600,True,5
F028,WED_0900,False,0
F028,WED_1000,True,3
F028,WED_1100,False,0
F028,WED_1200,True,3
F028,WED_1400,True,5
F028,WED_1500,True,5
F028,WED_1600,True,5
F028,THU_0900,True,3
F028,THU_1000,True,3
F028,THU_1100,True,3
F028,THU_1200,True,3
F028,THU_1400,True,5
F028,THU_1500,False,0
F028,THU_1600,True,5
F028,FRI_0900,True,3
F028,FRI_1000,True,3
F028,FRI_1100,True,3
F028,FRI_1200,True,3
F028,FRI_1400,False,0
F028,FRI_1500,True,5
F028,FRI_1600,True,5
F029,MON_0900,True,4
F029,MON_1000,True,3
F029,MON_1100,True,5
F029,MON_1200,False,0
F029,MON_1400,True,5
F029,MON_1500,False,0
F029,MON_1600,True,3
F029,TUE_0900,True,4
F029,TUE_1000,False,0
F029,TUE_1100,True,3
F029,TUE_1200,True,5
F029,TUE_1400,True,4
F029,TUE_1500,True,4
F029,TUE_1600,True,4
F029,WED_0900,True,5
F029,WED_1000,True,5
F029,WED_1100,True,4
F029,WED_1200,True,5
F029,WED_1400,True,3
F029,WED_1500,True,3
F029,WED_1600,True,3
F029,THU_0900,True,4
F029,THU_1000,True,5
F029,THU_1100,True,4
F029,THU_1200,True,3
F029,THU_1400,True,3
F029,THU_1500,True,5
F029,THU_1600,True,3
F029,FRI_0900,True,4
F029,FRI_1000,True,3
F029,FRI_1100,True,3
F029,FRI_1200,True,3
F029,FRI_1400,True,5
F029,FRI_1500,True,3
F029,FRI_1600,True,3
F030,MON_0900,True,5
F030,MON_1000,True,5
F030,MON_1100,True,5
F030,MON_1200,True,3
F030,MON_1400,False,0
F030,MON_1500,True,3
F030,MON_1600,True,3
F030,TUE_0900,True,5
F030,TUE_1000,True,5
F030,TUE_1100,True,5
F030,TUE_1200,True,3
F030,TUE_1400,True,3
F030,TUE_1500,True,3
F030,TUE_1600,True,3
F030,WED_0900,True,5
F030,WED_1000,True,5
F030,WED_1100,True,5
F030,WED_1200,True,3
F030,WED_1400,False,0
F030,WED_1500,True,3
F030,WED_1600,True,3
F030,THU_0900,True,5
F030,THU_1000,True,5
F030,THU_1100,True,5
F030,THU_1200,True,3
F030,THU_1400,True,3
F030,THU_1500,True,3
