offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
O0014,C_MECH105,S_MECH_1_A,1,THU_1600,THU,16:00,17:00,SR004,SF009
O0014,C_MECH105,S_MECH_1_A,2,FRI_1500,FRI,15:00,16:00,SR004,SF009
O0015,C_MECH201,S_MECH_2_A,1,TUE_1600,TUE,16:00,17:00,SR003,SF014
O0015,C_MECH201,S_MECH_2_A,2,WED_1400,WED,14:00,15:00,SR004,SF014
O0015,C_MECH201,S_MECH_2_A,3,THU_1200,THU,12:00,13:00,SR003,SF014
O0015,C_MECH201,S_MECH_2_A,4,FRI_1000,FRI,10:00,11:00,SR003,SF014
O0016,C_MECH202,S_MECH_2_A,1,WED_1500,WED,15:00,16:00,SR003,SF014
O0016,C_MECH202,S_MECH_2_A,2,THU_1400,THU,14:00,15:00,SR003,SF014
O0016,C_MECH202,S_MECH_2_A,3,FRI_1400,FRI,14:00,15:00,SR004,SF014
O0017,C_MECH203,S_MECH_2_A,1,WED_1600,WED,16:00,17:00,SR001,SF011
O0017,C_MECH203,S_MECH_2_A,2,THU_1500,THU,15:00,16:00,SR003,SF011
O0017,C_MECH203,S_MECH_2_A,3,FRI_1600,FRI,16:00,17:00,SR003,SF011
O0018,C_MECH204,S_MECH_2_A,1,FRI_1100,FRI,11:00,12:00,SR009,SF013
O0019,C_CIVIL101,S_CIVIL_1_A,1,TUE_1600,TUE,16:00,17:00,SR001,SF018
O0019,C_CIVIL101,S_CIVIL_1_A,2,WED_1400,WED,14:00,15:00,SR002,SF018
O0019,C_CIVIL101,S_CIVIL_1_A,3,THU_1200,THU,12:00,13:00,SR001,SF018
O0019,C_CIVIL101,S_CIVIL_1_A,4,FRI_1000,FRI,10:00,11:00,SR001,SF018
O0020,C_CIVIL102,S_CIVIL_1_A,1,WED_1500,WED,15:00,16:00,SR001,SF015
O0020,C_CIVIL102,S_CIVIL_1_A,2,THU_1400,THU,14:00,15:00,SR001,SF015
O0020,C_CIVIL102,S_CIVIL_1_A,3,FRI_1100,FRI,11:00,12:00,SR001,SF015
O0021,C_CIVIL103,S_CIVIL_1_A,1,WED_1600,WED,16:00,17:00,SR002,SF018
O0021,C_CIVIL103,S_CIVIL_1_A,2,THU_1500,THU,15:00,16:00,SR001,SF018
O0021,C_CIVIL103,S_CIVIL_1_A,3,FRI_1200,FRI,12:00,13:00,SR001,SF018
O0022,C_CIVIL104,S_CIVIL_1_A,1,FRI_1400,FRI,14:00,15:00,SR010,SF018
O0023,C_CIVIL105,S_CIVIL_1_A,1,THU_1600,THU,16:00,17:00,SR003,SF019
O0023,C_CIVIL105,S_CIVIL_1_A,2,FRI_1600,FRI,16:00,17:00,SR001,SF019
O0024,C_CIVIL201,S_CIVIL_2_A,1,TUE_1600,TUE,16:00,17:00,SR005,SF017
O0024,C_CIVIL201,S_CIVIL_2_A,2,WED_1400,WED,14:00,15:00,SR005,SF017
O0024,C_CIVIL201,S_CIVIL_2_A,3,THU_1200,THU,12:00,13:00,SR005,SF017
O0024,C_CIVIL201,S_CIVIL_2_A,4,FRI_1000,FRI,10:00,11:00,SR005,SF017
O0025,C_CIVIL202,S_CIVIL_2_A,1,WED_1500,WED,15:00,16:00,SR005,SF016
O0025,C_CIVIL202,S_CIVIL_2_A,2,THU_1400,THU,14:00,15:00,SR005,SF016
O0025,C_CIVIL202,S_CIVIL_2_A,3,FRI_1400,FRI,14:00,15:00,SR005,SF016
O0026,C_CIVIL203,S_CIVIL_2_A,1,WED_1600,WED,16:00,17:00,SR005,SF016
O0026,C_CIVIL203,S_CIVIL_2_A,2,THU_1500,THU,15:00,16:00,SR005,SF016
O0026,C_CIVIL203,S_CIVIL_2_A,3,FRI_1600,FRI,16:00,17:00,SR005,SF016
O0027,C_CIVIL204,S_CIVIL_2_A,1,FRI_1100,FRI,11:00,12:00,SR010,SF016
O0028,C_OAE01,S_IT_2_A,1,FRI_0900,FRI,09:00,10:00,SR004,SF006
O0028,C_OAE01,S_IT_2_A,2,THU_1100,THU,11:00,12:00,SR002,SF006
O0029,C_OAE01,S_MECH_2_A,1,FRI_0900,FRI,09:00,10:00,SR005,SF008
O0029,C_OAE01,S_MECH_2_A,2,THU_1100,THU,11:00,12:00,SR001,SF008
O0030,C_OAE01,S_CIVIL_2_A,1,FRI_0900,FRI,09:00,10:00,SR006,SF004
O0030,C_OAE01,S_CIVIL_2_A,2,THU_1100,THU,11:00,12:00,SR003,SF004
O0031,C_OAE02,S_IT_2_A,1,THU_1000,THU,10:00,11:00,SR002,SF003
O0031,C_OAE02,S_IT_2_A,2,FRI_1500,FRI,15:00,16:00,SR003,SF003
O0032,C_OAE02,S_MECH_2_A,1,THU_1000,THU,10:00,11:00,SR003,SF007
O0032,C_OAE02,S_MECH_2_A,2,FRI_1500,FRI,15:00,16:00,SR006,SF007
O0033,C_OAE02,S_CIVIL_2_A,1,THU_1000,THU,10:00,11:00,SR005,SF001
O0033,C_OAE02,S_CIVIL_2_A,2,FRI_1500,FRI,15:00,16:00,SR005,SF001
