offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
O0094,C051,S_AR_4_A,3,WED_1100,WED,11:00,12:00,R004,F040
O0095,C052,S_AR_4_A,1,MON_1100,MON,11:00,12:00,R008,F040
O0095,C052,S_AR_4_A,2,WED_1000,WED,10:00,11:00,R011,F040
O0095,C052,S_AR_4_A,3,FRI_0900,FRI,09:00,10:00,R007,F040
O0096,C053,S_AR_4_A,1,WED_1600,WED,16:00,17:00,R004,F039
O0096,C053,S_AR_4_A,2,TUE_1000,TUE,10:00,11:00,R004,F039
O0096,C053,S_AR_4_A,3,MON_0900,MON,09:00,10:00,R005,F039
O0105,C058,S_CSE_3_A,1,WED_1200,WED,12:00,13:00,R008,F034
O0105,C058,S_CSE_3_A,2,TUE_1600,TUE,16:00,17:00,R012,F034
O0105,C058,S_CSE_3_A,3,MON_1600,MON,16:00,17:00,R010,F034
O0106,C059,S_CSE_3_A,1,THU_1100,THU,11:00,12:00,R003,F003
O0106,C059,S_CSE_3_A,2,TUE_1200,TUE,12:00,13:00,R010,F003
O0106,C059,S_CSE_3_A,3,FRI_1100,FRI,11:00,12:00,R001,F003
O0107,C060,S_CSE_3_A,1,MON_1500,MON,15:00,16:00,R009,F006
O0107,C060,S_CSE_3_A,2,THU_1500,THU,15:00,16:00,R008,F006
O0107,C060,S_CSE_3_A,3,WED_0900,WED,09:00,10:00,R004,F006
O0108,C061,S_CSE_3_A,1,MON_1400,MON,14:00,15:00,R011,F013
O0108,C061,S_CSE_3_A,2,TUE_1100,TUE,11:00,12:00,R008,F013
O0108,C061,S_CSE_3_A,3,FRI_1500,FRI,15:00,16:00,R006,F013
O0109,C058,S_ECE_3_A,1,WED_1200,WED,12:00,13:00,R010,F024
O0109,C058,S_ECE_3_A,2,TUE_1600,TUE,16:00,17:00,R007,F024
O0109,C058,S_ECE_3_A,3,MON_1600,MON,16:00,17:00,R008,F024
O0110,C059,S_ECE_3_A,1,THU_1100,THU,11:00,12:00,R001,F002
O0110,C059,S_ECE_3_A,2,TUE_1200,TUE,12:00,13:00,R007,F002
O0110,C059,S_ECE_3_A,3,FRI_1100,FRI,11:00,12:00,R004,F002
O0111,C060,S_ECE_3_A,1,MON_1500,MON,15:00,16:00,R007,F005
O0111,C060,S_ECE_3_A,2,THU_1500,THU,15:00,16:00,R007,F005
O0111,C060,S_ECE_3_A,3,WED_0900,WED,09:00,10:00,R008,F005
O0112,C061,S_ECE_3_A,1,MON_1400,MON,14:00,15:00,R010,F021
O0112,C061,S_ECE_3_A,2,TUE_1100,TUE,11:00,12:00,R012,F021
O0112,C061,S_ECE_3_A,3,FRI_1500,FRI,15:00,16:00,R010,F021
O0113,C058,S_AIML_3_A,1,WED_1200,WED,12:00,13:00,R007,F007
O0113,C058,S_AIML_3_A,2,TUE_1600,TUE,16:00,17:00,R008,F007
O0113,C058,S_AIML_3_A,3,MON_1600,MON,16:00,17:00,R003,F007
O0114,C059,S_AIML_3_A,1,THU_1100,THU,11:00,12:00,R011,F007
O0114,C059,S_AIML_3_A,2,TUE_1200,TUE,12:00,13:00,R003,F007
O0114,C059,S_AIML_3_A,3,FRI_1100,FRI,11:00,12:00,R003,F007
O0115,C060,S_AIML_3_A,1,MON_1500,MON,15:00,16:00,R008,F001
O0115,C060,S_AIML_3_A,2,THU_1500,THU,15:00,16:00,R010,F001
O0115,C060,S_AIML_3_A,3,WED_0900,WED,09:00,10:00,R010,F001
O0116,C061,S_AIML_3_A,1,MON_1400,MON,14:00,15:00,R006,F018
O0116,C061,S_AIML_3_A,2,TUE_1100,TUE,11:00,12:00,R011,F018
O0116,C061,S_AIML_3_A,3,FRI_1500,FRI,15:00,16:00,R012,F018
O0117,C058,S_AR_3_A,1,WED_1200,WED,12:00,13:00,R011,F025
O0117,C058,S_AR_3_A,2,TUE_1600,TUE,16:00,17:00,R001,F025
O0117,C058,S_AR_3_A,3,MON_1600,MON,16:00,17:00,R012,F025
O0118,C059,S_AR_3_A,1,THU_1100,THU,11:00,12:00,R004,F006
O0118,C059,S_AR_3_A,2,TUE_1200,TUE,12:00,13:00,R012,F006
O0118,C059,S_AR_3_A,3,FRI_1100,FRI,11:00,12:00,R008,F006
O0119,C060,S_AR_3_A,1,MON_1500,MON,15:00,16:00,R012,F040
O0119,C060,S_AR_3_A,2,THU_1500,THU,15:00,16:00,R012,F040
O0119,C060,S_AR_3_A,3,WED_0900,WED,09:00,10:00,R011,F040
O0120,C061,S_AR_3_A,1,MON_1400,MON,14:00,15:00,R007,F015
O0120,C061,S_AR_3_A,2,TUE_1100,TUE,11:00,12:00,R007,F015
O0120,C061,S_AR_3_A,3,FRI_1500,FRI,15:00,16:00,R008,F015
O0121,C058,S_CSE_4_A,1,WED_1200,WED,12:00,13:00,R012,F026
O0121,C058,S_CSE_4_A,2,TUE_1600,TUE,16:00,17:00,R011,F026
O0121,C058,S_CSE_4_A,3,MON_1600,MON,16:00,17:00,R011,F026
O0122,C059,S_CSE_4_A,1,THU_1100,THU,11:00,12:00,R006,F035
O0122,C059,S_CSE_4_A,2,TUE_1200,TUE,12:00,13:00,R011,F035
O0122,C059,S_CSE_4_A,3,FRI_1100,FRI,11:00,12:00,R010,F035
O0123,C060,S_CSE_4_A,1,MON_1500,MON,15:00,16:00,R010,F036
O0123,C060,S_CSE_4_A,2,THU_1500,THU,15:00,16:00,R011,F036
O0123,C060,S_CSE_4_A,3,WED_0900,WED,09:00,10:00,R012,F036
O0124,C061,S_CSE_4_A,1,MON_1400,MON,14:00,15:00,R008,F014
O0124,C061,S_CSE_4_A,2,TUE_1100,TUE,11:00,12:00,R010,F014
O0124,C061,S_CSE_4_A,3,FRI_1500,FRI,15:00,16:00,R007,F014
O0125,C062,S_CSE_4_A,1,FRI_1000,FRI,10:00,11:00,R011,F026
O0125,C062,S_CSE_4_A,2,THU_1600,THU,16:00,17:00,R012,F026
O0125,C062,S_CSE_4_A,3,WED_1100,WED,11:00,12:00,R012,F026
O0126,C063,S_CSE_4_A,1,WED_1000,WED,10:00,11:00,R001,F009
O0126,C063,S_CSE_4_A,2,THU_1400,THU,14:00,15:00,R001,F009
O0126,C063,S_CSE_4_A,3,FRI_0900,FRI,09:00,10:00,R001,F009
O0127,C058,S_ECE_4_A,1,WED_1200,WED,12:00,13:00,R002,F029
