offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
OFF0037,C_AIDS_AR104,AIDS-I_B2,1,MON_1100,MON,11:00,12:00,AIDS_CR04,F0002
OFF0037,C_AIDS_AR104,AIDS-I_B2,2,FRI_1000,FRI,10:00,11:00,AIDS_CR03,F0002
OFF0037,C_AIDS_AR104,AIDS-I_B2,3,WED_1200,WED,12:00,13:00,AIDS_CR08,F0002
OFF0038,C_AIDS_AR105,AIDS-I_B2,1,WED_1100,WED,11:00,12:00,AIDS_CR05,F0008
OFF0038,C_AIDS_AR105,AIDS-I_B2,2,MON_1600,MON,16:00,17:00,AIDS_CR07,F0008
OFF0038,C_AIDS_AR105,AIDS-I_B2,3,TUE_0900,TUE,09:00,10:00,AIDS_CR08,F0008
OFF0039,C_AIDS_AR106,AIDS-I_B2,1,WED_1600,WED,16:00,17:00,AIDS_CR01,F0004
OFF0039,C_AIDS_AR106,AIDS-I_B2,2,TUE_1500,TUE,15:00,16:00,AIDS_CR06,F0004
OFF0039,C_AIDS_AR106,AIDS-I_B2,3,FRI_0900,FRI,09:00,10:00,AIDS_CR01,F0004
OFF0040,C_AIDS_AR150,AIDS-I_B2,1,WED_0900,WED,09:00,10:00,AIDS_COM01,F0010
OFF0041,C_AIDS_AR150,AIDS-I_B2,1,FRI_1500,FRI,15:00,16:00,AIDS_COM01,F0011
OFF0042,C_AIDS_AR151,AIDS-I_B2,1,THU_0900,THU,09:00,10:00,AIDS_ELE02,F0014
OFF0043,C_AIDS_AR151,AIDS-I_B2,1,TUE_1100,TUE,11:00,12:00,AIDS_ELE01,F0013
OFF0044,C_AIDS_AR152,AIDS-I_B2,1,THU_1100,THU,11:00,12:00,AIDS_PHY01,F0012
OFF0045,C_AIDS_AR152,AIDS-I_B2,1,THU_1500,THU,15:00,16:00,AIDS_PHY02,F0012
OFF0046,C_AIDS_ARD201,AIDS-III_B2,1,THU_1200,THU,12:00,13:00,AIDS_CR05,F0022
OFF0046,C_AIDS_ARD201,AIDS-III_B2,2,MON_1400,MON,14:00,15:00,AIDS_CR07,F0022
OFF0046,C_AIDS_ARD201,AIDS-III_B2,3,WED_1600,WED,16:00,17:00,AIDS_CR05,F0022
OFF0047,C_AIDS_ARD202,AIDS-III_B2,1,MON_0900,MON,09:00,10:00,AIDS_CR05,F0024
OFF0047,C_AIDS_ARD202,AIDS-III_B2,2,THU_1600,THU,16:00,17:00,AIDS_CR05,F0024
OFF0047,C_AIDS_ARD202,AIDS-III_B2,3,FRI_1600,FRI,16:00,17:00,AIDS_CR08,F0024
OFF0048,C_AIDS_ARD203,AIDS-III_B2,1,TUE_1600,TUE,16:00,17:00,AIDS_CR01,F0025
OFF0048,C_AIDS_ARD203,AIDS-III_B2,2,THU_1400,THU,14:00,15:00,AIDS_CR01,F0025
OFF0048,C_AIDS_ARD203,AIDS-III_B2,3,MON_1100,MON,11:00,12:00,AIDS_CR06,F0025
OFF0049,C_AIDS_ARD204,AIDS-III_B2,1,THU_1100,THU,11:00,12:00,AIDS_CR04,F0023
OFF0049,C_AIDS_ARD204,AIDS-III_B2,2,WED_1000,WED,10:00,11:00,AIDS_CR05,F0023
OFF0049,C_AIDS_ARD204,AIDS-III_B2,3,TUE_1000,TUE,10:00,11:00,AIDS_CR06,F0023
OFF0050,C_AIDS_ARD205,AIDS-III_B2,1,WED_0900,WED,09:00,10:00,AIDS_CR02,F0032
OFF0050,C_AIDS_ARD205,AIDS-III_B2,2,FRI_1000,FRI,10:00,11:00,AIDS_CR02,F0032
OFF0050,C_AIDS_ARD205,AIDS-III_B2,3,THU_1500,THU,15:00,16:00,AIDS_CR03,F0032
OFF0051,C_AIDS_ARD250,AIDS-III_B2,1,THU_0900,THU,09:00,10:00,AIDS_COM01,F0021
OFF0052,C_AIDS_ARD250,AIDS-III_B2,1,WED_1100,WED,11:00,12:00,AIDS_COM02,F0021
OFF0053,C_AIDS_ARD251,AIDS-III_B2,1,WED_1400,WED,14:00,15:00,AIDS_ELE02,F0036
OFF0054,C_AIDS_ARD251,AIDS-III_B2,1,FRI_1100,FRI,11:00,12:00,AIDS_ELE02,F0036
OFF0055,C_AIDS_ARD252,AIDS-III_B2,1,FRI_1400,FRI,14:00,15:00,AIDS_PHY02,F0024
OFF0056,C_AIDS_ARD252,AIDS-III_B2,1,TUE_1400,TUE,14:00,15:00,AIDS_PHY02,F0032
OFF0057,C_AIDS_ARD301,AIDS-V_B2,1,FRI_1000,FRI,10:00,11:00,AIDS_CR05,F0023
OFF0057,C_AIDS_ARD301,AIDS-V_B2,2,THU_1200,THU,12:00,13:00,AIDS_CR01,F0023
OFF0057,C_AIDS_ARD301,AIDS-V_B2,3,WED_1600,WED,16:00,17:00,AIDS_CR04,F0023
OFF0057,C_AIDS_ARD301,AIDS-V_B2,4,MON_1000,MON,10:00,11:00,AIDS_CR05,F0023
OFF0058,C_AIDS_ARD302,AIDS-V_B2,1,THU_1000,THU,10:00,11:00,AIDS_CR05,F0022
OFF0058,C_AIDS_ARD302,AIDS-V_B2,2,FRI_1200,FRI,12:00,13:00,AIDS_CR05,F0022
OFF0058,C_AIDS_ARD302,AIDS-V_B2,3,MON_1500,MON,15:00,16:00,AIDS_CR05,F0022
OFF0058,C_AIDS_ARD302,AIDS-V_B2,4,WED_0900,WED,09:00,10:00,AIDS_CR07,F0022
OFF0059,C_AIDS_ARD303,AIDS-V_B2,1,WED_1100,WED,11:00,12:00,AIDS_CR08,F0023
OFF0059,C_AIDS_ARD303,AIDS-V_B2,2,FRI_1100,FRI,11:00,12:00,AIDS_CR04,F0023
OFF0059,C_AIDS_ARD303,AIDS-V_B2,3,TUE_1100,TUE,11:00,12:00,AIDS_CR05,F0023
OFF0059,C_AIDS_ARD303,AIDS-V_B2,4,THU_0900,THU,09:00,10:00,AIDS_CR05,F0023
OFF0060,C_AIDS_ARD353,AIDS-V_B2,1,TUE_0900,TUE,09:00,10:00,AIDS_COM02,F0030
OFF0061,C_AIDS_ARD353,AIDS-V_B2,1,WED_1400,WED,14:00,15:00,AIDS_COM01,F0030
OFF0062,C_AIDS_HS301,AIDS-V_B2,1,FRI_1400,FRI,14:00,15:00,AIDS_CR03,F0020
OFF0062,C_AIDS_HS301,AIDS-V_B2,2,TUE_1400,TUE,14:00,15:00,AIDS_CR07,F0020
OFF0063,C_AIDS_ARD401,AIDS-VII_B2,1,WED_1200,WED,12:00,13:00,AIDS_CR05,F0025
OFF0063,C_AIDS_ARD401,AIDS-VII_B2,2,MON_1400,MON,14:00,15:00,AIDS_CR02,F0025
OFF0063,C_AIDS_ARD401,AIDS-VII_B2,3,THU_1000,THU,10:00,11:00,AIDS_CR07,F0025
OFF0064,C_AIDS_ARD402,AIDS-VII_B2,1,WED_1000,WED,10:00,11:00,AIDS_CR03,F0031
OFF0064,C_AIDS_ARD402,AIDS-VII_B2,2,MON_1100,MON,11:00,12:00,AIDS_CR05,F0031
OFF0064,C_AIDS_ARD402,AIDS-VII_B2,3,THU_0900,THU,09:00,10:00,AIDS_CR06,F0031
OFF0065,C_AIDS_ARD453,AIDS-VII_B2,1,FRI_0900,FRI,09:00,10:00,AIDS_COM02,F0021
OFF0066,C_AIDS_ARD453,AIDS-VII_B2,1,TUE_0900,TUE,09:00,10:00,AIDS_COM01,F0021
OFF0067,C_AIML_AR101,AIML-I_B1,1,MON_1500,MON,15:00,16:00,AIML_CR03,F0040
OFF0067,C_AIML_AR101,AIML-I_B1,2,TUE_0900,TUE,09:00,10:00,AIML_CR05,F0040
OFF0067,C_AIML_AR101,AIML-I_B1,3,FRI_1200,FRI,12:00,13:00,AIML_CR05,F0040
OFF0068,C_AIML_AR102,AIML-I_B1,1,FRI_1000,FRI,10:00,11:00,AIML_CR05,F0037
OFF0068,C_AIML_AR102,AIML-I_B1,2,MON_1000,MON,10:00,11:00,AIML_CR05,F0037
OFF0068,C_AIML_AR102,AIML-I_B1,3,TUE_1600,TUE,16:00,17:00,AIML_CR05,F0037
OFF0069,C_AIML_AR103,AIML-I_B1,1,MON_1400,MON,14:00,15:00,AIML_CR05,F0041
OFF0069,C_AIML_AR103,AIML-I_B1,2,FRI_0900,FRI,09:00,10:00,AIML_CR05,F0041
OFF0069,C_AIML_AR103,AIML-I_B1,3,WED_1000,WED,10:00,11:00,AIML_CR07,F0041
OFF0070,C_AIML_AR104,AIML-I_B1,1,THU_1600,THU,16:00,17:00,AIML_CR08,F0041
OFF0070,C_AIML_AR104,AIML-I_B1,2,MON_1100,MON,11:00,12:00,AIML_CR05,F0041
OFF0070,C_AIML_AR104,AIML-I_B1,3,WED_0900,WED,09:00,10:00,AIML_CR01,F0041
OFF0071,C_AIML_AR105,AIML-I_B1,1,MON_1600,MON,16:00,17:00,AIML_CR06,F0042
OFF0071,C_AIML_AR105,AIML-I_B1,2,TUE_1200,TUE,12:00,13:00,AIML_CR06,F0042
OFF0071,C_AIML_AR105,AIML-I_B1,3,THU_1100,THU,11:00,12:00,AIML_CR05,F0042
OFF0072,C_AIML_AR106,AIML-I_B1,1,WED_1400,WED,14:00,15:00,AIML_CR06,F0043
OFF0072,C_AIML_AR106,AIML-I_B1,2,FRI_1600,FRI,16:00,17:00,AIML_CR02,F0043
OFF0072,C_AIML_AR106,AIML-I_B1,3,THU_1400,THU,14:00,15:00,AIML_CR02,F0043
OFF0073,C_AIML_AR150,AIML-I_B1,1,TUE_1400,TUE,14:00,15:00,AIML_COM01,F0048
OFF0074,C_AIML_AR150,AIML-I_B1,1,THU_0900,THU,09:00,10:00,AIML_COM02,F0048
OFF0075,C_AIML_AR151,AIML-I_B1,1,FRI_1400,FRI,14:00,15:00,AIML_ELE01,F0046
OFF0076,C_AIML_AR151,AIML-I_B1,1,WED_1100,WED,11:00,12:00,AIML_ELE02,F0050
OFF0077,C_AIML_AR152,AIML-I_B1,1,WED_1500,WED,15:00,16:00,AIML_PHY02,F0046
OFF0078,C_AIML_AR152,AIML-I_B1,1,TUE_1000,TUE,10:00,11:00,AIML_PHY02,F0046
OFF0079,C_AIML_ARM201,AIML-III_B1,1,WED_1000,WED,10:00,11:00,AIML_CR03,F0059
OFF0079,C_AIML_ARM201,AIML-III_B1,2,MON_0900,MON,09:00,10:00,AIML_CR03,F0059
OFF0079,C_AIML_ARM201,AIML-III_B1,3,TUE_0900,TUE,09:00,10:00,AIML_CR02,F0059
OFF0080,C_AIML_ARM202,AIML-III_B1,1,TUE_1200,TUE,12:00,13:00,AIML_CR02,F0071
OFF0080,C_AIML_ARM202,AIML-III_B1,2,FRI_1400,FRI,14:00,15:00,AIML_CR06,F0071
OFF0080,C_AIML_ARM202,AIML-III_B1,3,WED_1200,WED,12:00,13:00,AIML_CR08,F0071
OFF0081,C_AIML_ARM203,AIML-III_B1,1,WED_1400,WED,14:00,15:00,AIML_CR07,F0071
OFF0081,C_AIML_ARM203,AIML-III_B1,2,TUE_1100,TUE,11:00,12:00,AIML_CR06,F0071
OFF0081,C_AIML_ARM203,AIML-III_B1,3,FRI_1100,FRI,11:00,12:00,AIML_CR06,F0071
OFF0082,C_AIML_ARM204,AIML-III_B1,1,TUE_1000,TUE,10:00,11:00,AIML_CR02,F0062
OFF0082,C_AIML_ARM204,AIML-III_B1,2,MON_1000,MON,10:00,11:00,AIML_CR02,F0062
OFF0082,C_AIML_ARM204,AIML-III_B1,3,WED_0900,WED,09:00,10:00,AIML_CR02,F0062
OFF0083,C_AIML_ARM205,AIML-III_B1,1,MON_1400,MON,14:00,15:00,AIML_CR03,F0071
OFF0083,C_AIML_ARM205,AIML-III_B1,2,FRI_1200,FRI,12:00,13:00,AIML_CR08,F0071
OFF0083,C_AIML_ARM205,AIML-III_B1,3,TUE_1400,TUE,14:00,15:00,AIML_CR06,F0071
OFF0084,C_AIML_ARM250,AIML-III_B1,1,MON_1500,MON,15:00,16:00,AIML_COM01,F0072
OFF0085,C_AIML_ARM250,AIML-III_B1,1,WED_1500,WED,15:00,16:00,AIML_COM01,F0066
OFF0086,C_AIML_ARM251,AIML-III_B1,1,TUE_1500,TUE,15:00,16:00,AIML_ELE01,F0072
OFF0087,C_AIML_ARM251,AIML-III_B1,1,THU_1400,THU,14:00,15:00,AIML_ELE02,F0064
OFF0088,C_AIML_ARM252,AIML-III_B1,1,THU_0900,THU,09:00,10:00,AIML_PHY01,F0070
OFF0089,C_AIML_ARM252,AIML-III_B1,1,THU_1100,THU,11:00,12:00,AIML_PHY01,F0064
OFF0090,C_AIML_ARM301,AIML-V_B1,1,FRI_1100,FRI,11:00,12:00,AIML_CR05,F0060
OFF0090,C_AIML_ARM301,AIML-V_B1,2,MON_1600,MON,16:00,17:00,AIML_CR05,F0060
OFF0090,C_AIML_ARM301,AIML-V_B1,3,TUE_1100,TUE,11:00,12:00,AIML_CR05,F0060
OFF0090,C_AIML_ARM301,AIML-V_B1,4,WED_0900,WED,09:00,10:00,AIML_CR05,F0060
OFF0091,C_AIML_ARM302,AIML-V_B1,1,FRI_1400,FRI,14:00,15:00,AIML_CR05,F0057
OFF0091,C_AIML_ARM302,AIML-V_B1,2,MON_0900,MON,09:00,10:00,AIML_CR05,F0057
OFF0091,C_AIML_ARM302,AIML-V_B1,3,TUE_1400,TUE,14:00,15:00,AIML_CR05,F0057
OFF0091,C_AIML_ARM302,AIML-V_B1,4,THU_0900,THU,09:00,10:00,AIML_CR05,F0057
OFF0092,C_AIML_ARM303,AIML-V_B1,1,FRI_1500,FRI,15:00,16:00,AIML_CR05,F0069
OFF0092,C_AIML_ARM303,AIML-V_B1,2,TUE_1600,TUE,16:00,17:00,AIML_CR08,F0069
OFF0092,C_AIML_ARM303,AIML-V_B1,3,MON_1500,MON,15:00,16:00,AIML_CR02,F0069
OFF0092,C_AIML_ARM303,AIML-V_B1,4,WED_1000,WED,10:00,11:00,AIML_CR02,F0069
OFF0093,C_AIML_ARM353,AIML-V_B1,1,MON_1000,MON,10:00,11:00,AIML_COM02,F0063
OFF0094,C_AIML_ARM353,AIML-V_B1,1,THU_1100,THU,11:00,12:00,AIML_COM02,F0061
OFF0095,C_AIML_HS301,AIML-V_B1,1,THU_1000,THU,10:00,11:00,AIML_CR05,F0052
OFF0095,C_AIML_HS301,AIML-V_B1,2,TUE_1200,TUE,12:00,13:00,AIML_CR08,F0052
OFF0096,C_AIML_ARM401,AIML-VII_B1,1,THU_1100,THU,11:00,12:00,AIML_CR02,F0070
OFF0096,C_AIML_ARM401,AIML-VII_B1,2,FRI_0900,FRI,09:00,10:00,AIML_CR01,F0070
OFF0096,C_AIML_ARM401,AIML-VII_B1,3,WED_1000,WED,10:00,11:00,AIML_CR05,F0070
OFF0097,C_AIML_ARM402,AIML-VII_B1,1,THU_1600,THU,16:00,17:00,AIML_CR01,F0071
OFF0097,C_AIML_ARM402,AIML-VII_B1,2,WED_1100,WED,11:00,12:00,AIML_CR03,F0071
OFF0097,C_AIML_ARM402,AIML-VII_B1,3,FRI_1600,FRI,16:00,17:00,AIML_CR03,F0071
OFF0098,C_AIML_ARM453,AIML-VII_B1,1,FRI_1100,FRI,11:00,12:00,AIML_COM02,F0058
OFF0099,C_AIML_ARM453,AIML-VII_B1,1,THU_0900,THU,09:00,10:00,AIML_COM01,F0058
OFF0100,C_AIML_AR101,AIML-I_B2,1,THU_1400,THU,14:00,15:00,AIML_CR07,F0039
OFF0100,C_AIML_AR101,AIML-I_B2,2,MON_0900,MON,09:00,10:00,AIML_CR02,F0039
OFF0100,C_AIML_AR101,AIML-I_B2,3,WED_1100,WED,11:00,12:00,AIML_CR02,F0039
OFF0101,C_AIML_AR102,AIML-I_B2,1,FRI_1200,FRI,12:00,13:00,AIML_CR02,F0037
OFF0101,C_AIML_AR102,AIML-I_B2,2,TUE_1400,TUE,14:00,15:00,AIML_CR08,F0037
OFF0101,C_AIML_AR102,AIML-I_B2,3,MON_1100,MON,11:00,12:00,AIML_CR02,F0037
OFF0102,C_AIML_AR103,AIML-I_B2,1,FRI_1100,FRI,11:00,12:00,AIML_CR08,F0037
OFF0102,C_AIML_AR103,AIML-I_B2,2,MON_1400,MON,14:00,15:00,AIML_CR08,F0037
OFF0102,C_AIML_AR103,AIML-I_B2,3,TUE_0900,TUE,09:00,10:00,AIML_CR08,F0037
OFF0103,C_AIML_AR104,AIML-I_B2,1,FRI_1600,FRI,16:00,17:00,AIML_CR05,F0041
OFF0103,C_AIML_AR104,AIML-I_B2,2,MON_1500,MON,15:00,16:00,AIML_CR05,F0041
OFF0103,C_AIML_AR104,AIML-I_B2,3,THU_1200,THU,12:00,13:00,AIML_CR05,F0041
OFF0104,C_AIML_AR105,AIML-I_B2,1,FRI_1500,FRI,15:00,16:00,AIML_CR03,F0039
OFF0104,C_AIML_AR105,AIML-I_B2,2,TUE_1000,TUE,10:00,11:00,AIML_CR07,F0039
OFF0104,C_AIML_AR105,AIML-I_B2,3,WED_1400,WED,14:00,15:00,AIML_CR05,F0039
OFF0105,C_AIML_AR106,AIML-I_B2,1,THU_1100,THU,11:00,12:00,AIML_CR07,F0043
OFF0105,C_AIML_AR106,AIML-I_B2,2,MON_1000,MON,10:00,11:00,AIML_CR07,F0043
OFF0105,C_AIML_AR106,AIML-I_B2,3,FRI_1400,FRI,14:00,15:00,AIML_CR07,F0043
OFF0106,C_AIML_AR150,AIML-I_B2,1,TUE_1500,TUE,15:00,16:00,AIML_COM02,F0047
OFF0107,C_AIML_AR150,AIML-I_B2,1,TUE_1100,TUE,11:00,12:00,AIML_COM02,F0047
OFF0108,C_AIML_AR151,AIML-I_B2,1,WED_1500,WED,15:00,16:00,AIML_ELE02,F0050
OFF0109,C_AIML_AR151,AIML-I_B2,1,THU_0900,THU,09:00,10:00,AIML_ELE02,F0050
OFF0110,C_AIML_AR152,AIML-I_B2,1,THU_1500,THU,15:00,16:00,AIML_PHY02,F0046
OFF0111,C_AIML_AR152,AIML-I_B2,1,FRI_0900,FRI,09:00,10:00,AIML_PHY01,F0048
OFF0112,C_AIML_ARM201,AIML-III_B2,1,THU_1400,THU,14:00,15:00,AIML_CR08,F0062
OFF0112,C_AIML_ARM201,AIML-III_B2,2,FRI_1600,FRI,16:00,17:00,AIML_CR08,F0062
OFF0112,C_AIML_ARM201,AIML-III_B2,3,TUE_1200,TUE,12:00,13:00,AIML_CR01,F0062
