faculty_id,slot_id,available,preference_score
F0006,WED_1500,True,4
F0006,WED_1600,True,2
F0006,THU_0900,True,3
F0006,THU_1000,True,2
F0006,THU_1100,True,3
F0006,THU_1200,True,4
F0006,THU_1400,True,3
F0006,THU_1500,True,2
F0006,THU_1600,True,2
F0006,FRI_0900,True,4
F0006,FRI_1000,True,2
F0006,FRI_1100,True,2
F0006,FRI_1200,True,4
F0006,FRI_1400,True,2
F0006,FRI_1500,True,4
F0006,FRI_1600,True,2
F0007,MON_0900,True,3
F0007,MON_1000,True,3
F0007,MON_1100,True,3
F0007,MON_1200,True,4
F0007,MON_1400,True,4
F0007,MON_1500,True,3
F0007,MON_1600,True,3
F0007,TUE_0900,True,2
F0007,TUE_1000,True,3
F0007,TUE_1100,True,3
F0007,TUE_1200,True,3
F0007,TUE_1400,True,3
F0007,TUE_1500,True,2
F0007,TUE_1600,True,3
F0007,WED_0900,True,4
F0007,WED_1000,True,4
F0007,WED_1100,True,3
F0007,WED_1200,True,3
F0007,WED_1400,True,4
F0007,WED_1500,True,3
F0007,WED_1600,True,2
F0007,THU_0900,True,3
F0007,THU_1000,True,2
F0007,THU_1100,True,3
F0007,THU_1200,True,3
F0007,THU_1400,True,3
F0007,THU_1500,True,2
F0007,THU_1600,True,3
F0007,FRI_0900,True,3
F0007,FRI_1000,True,4
F0007,FRI_1100,True,3
F0007,FRI_1200,True,3
F0007,FRI_1400,True,4
F0007,FRI_1500,True,3
F0007,FRI_1600,True,3
F0008,MON_0900,True,3
F0008,MON_1000,True,3
F0008,MON_1100,True,3
F0008,MON_1200,True,4
F0008,MON_1400,True,4
F0008,MON_1500,True,3
F0008,MON_1600,True,3
F0008,TUE_0900,True,3
F0008,TUE_1000,True,2
F0008,TUE_1100,True,3
F0008,TUE_1200,True,4
F0008,TUE_1400,True,4
F0008,TUE_1500,True,4
F0008,TUE_1600,True,3
F0008,WED_0900,True,3
F0008,WED_1000,True,3
F0008,WED_1100,True,3
F0008,WED_1200,True,3
F0008,WED_1400,True,3
F0008,WED_1500,True,4
F0008,WED_1600,True,3
F0008,THU_0900,True,3
F0008,THU_1000,True,3
F0008,THU_1100,True,3
F0008,THU_1200,True,4
F0008,THU_1400,True,4
F0008,THU_1500,True,4
F0008,THU_1600,True,2
F0008,FRI_0900,True,3
F0008,FRI_1000,True,3
F0008,FRI_1100,True,3
F0008,FRI_1200,True,4
F0008,FRI_1400,True,3
F0008,FRI_1500,True,2
F0008,FRI_1600,True,3
F0009,MON_0900,True,4
F0009,MON_1000,True,2
F0009,MON_1100,True,3
F0009,MON_1200,True,2
F0009,MON_1400,True,2
F0009,MON_1500,True,3
F0009,MON_1600,True,3
F0009,TUE_0900,True,3
F0009,TUE_1000,True,3
F0009,TUE_1100,True,4
F0009,TUE_1200,True,4
F0009,TUE_1400,True,4
F0009,TUE_1500,True,4
F0009,TUE_1600,True,2
F0009,WED_0900,True,2
F0009,WED_1000,True,4
F0009,WED_1100,True,4
F0009,WED_1200,True,3
F0009,WED_1400,True,3
F0009,WED_1500,True,4
F0009,WED_1600,True,4
F0009,THU_0900,True,4
F0009,THU_1000,True,3
F0009,THU_1100,True,3
F0009,THU_1200,True,2
F0009,THU_1400,True,4
F0009,THU_1500,True,3
F0009,THU_1600,True,3
F0009,FRI_0900,True,3
F0009,FRI_1000,True,2
F0009,FRI_1100,True,4
F0009,FRI_1200,True,3
F0009,FRI_1400,True,3
F0009,FRI_1500,True,4
F0009,FRI_1600,True,3
F0010,MON_0900,True,2
F0010,MON_1000,True,2
F0010,MON_1100,True,3
F0010,MON_1200,True,4
F0010,MON_1400,True,2
F0010,MON_1500,True,3
F0010,MON_1600,True,3
F0010,TUE_0900,True,2
F0010,TUE_1000,True,2
F0010,TUE_1100,True,2
F0010,TUE_1200,True,3
F0010,TUE_1400,True,4
F0010,TUE_1500,True,3
F0010,TUE_1600,True,4
F0010,WED_0900,True,3
F0010,WED_1000,True,3
F0010,WED_1100,True,2
F0010,WED_1200,True,4
F0010,WED_1400,True,4
F0010,WED_1500,True,3
F0010,WED_1600,True,3
F0010,THU_0900,True,3
F0010,THU_1000,True,3
F0010,THU_1100,True,3
F0010,THU_1200,True,2
F0010,THU_1400,True,3
F0010,THU_1500,True,2
F0010,THU_1600,True,3
F0010,FRI_0900,True,3
F0010,FRI_1000,True,3
F0010,FRI_1100,True,2
F0010,FRI_1200,True,3
F0010,FRI_1400,True,2
F0010,FRI_1500,False,2
F0010,FRI_1600,False,3
F0011,MON_0900,True,3
F0011,MON_1000,True,3
F0011,MON_1100,True,2
F0011,MON_1200,True,3
F0011,MON_1400,True,3
F0011,MON_1500,True,2
F0011,MON_1600,True,3
F0011,TUE_0900,True,3
F0011,TUE_1000,True,2
F0011,TUE_1100,True,4
F0011,TUE_1200,True,3
F0011,TUE_1400,True,2
F0011,TUE_1500,True,2
F0011,TUE_1600,True,3
F0011,WED_0900,True,3
F0011,WED_1000,True,2
F0011,WED_1100,True,3
F0011,WED_1200,True,3
F0011,WED_1400,True,3
F0011,WED_1500,True,2
F0011,WED_1600,True,3
F0011,THU_0900,True,3
F0011,THU_1000,True,2
F0011,THU_1100,True,4
F0011,THU_1200,True,4
F0011,THU_1400,True,3
F0011,THU_1500,True,3
F0011,THU_1600,True,2
F0011,FRI_0900,True,4
F0011,FRI_1000,True,2
F0011,FRI_1100,True,3
F0011,FRI_1200,True,2
F0011,FRI_1400,True,3
F0011,FRI_1500,True,4
F0011,FRI_1600,True,3
F0012,MON_0900,True,2
F0012,MON_1000,True,3
F0012,MON_1100,True,4
F0012,MON_1200,True,3
F0012,MON_1400,True,2
F0012,MON_1500,True,4
F0012,MON_1600,True,3
F0012,TUE_0900,True,3
F0012,TUE_1000,True,3
F0012,TUE_1100,True,3
F0012,TUE_1200,True,4
F0012,TUE_1400,True,3
F0012,TUE_1500,True,3
F0012,TUE_1600,True,4
F0012,WED_0900,True,3
F0012,WED_1000,True,2
F0012,WED_1100,True,3
F0012,WED_1200,True,4
F0012,WED_1400,True,2
F0012,WED_1500,True,3
F0012,WED_1600,True,3
F0012,THU_0900,True,2
F0012,THU_1000,True,3
F0012,THU_1100,True,3
F0012,THU_1200,True,3
F0012,THU_1400,True,3
F0012,THU_1500,True,3
F0012,THU_1600,True,2
F0012,FRI_0900,True,2
F0012,FRI_1000,True,3
F0012,FRI_1100,True,4
F0012,FRI_1200,True,4
F0012,FRI_1400,True,3
F0012,FRI_1500,True,3
F0012,FRI_1600,True,2
F0013,MON_0900,True,2
F0013,MON_1000,True,4
F0013,MON_1100,True,2
F0013,MON_1200,True,4
F0013,MON_1400,True,3
F0013,MON_1500,True,2
F0013,MON_1600,True,2
F0013,TUE_0900,True,2
F0013,TUE_1000,True,3
F0013,TUE_1100,True,2
F0013,TUE_1200,True,4
F0013,TUE_1400,True,3
F0013,TUE_1500,True,3
F0013,TUE_1600,True,3
F0013,WED_0900,True,2
F0013,WED_1000,True,3
F0013,WED_1100,True,3
F0013,WED_1200,True,4
F0013,WED_1400,True,4
F0013,WED_1500,True,3
F0013,WED_1600,True,4
F0013,THU_0900,True,3
F0013,THU_1000,True,2
F0013,THU_1100,True,3
F0013,THU_1200,True,4
F0013,THU_1400,True,3
F0013,THU_1500,True,2
F0013,THU_1600,True,2
F0013,FRI_0900,True,2
F0013,FRI_1000,True,4
F0013,FRI_1100,True,3
F0013,FRI_1200,True,3
F0013,FRI_1400,True,3
F0013,FRI_1500,True,2
F0013,FRI_1600,True,3
F0014,MON_0900,True,4
F0014,MON_1000,True,3
F0014,MON_1100,True,3
F0014,MON_1200,True,4
F0014,MON_1400,True,4
F0014,MON_1500,True,3
F0014,MON_1600,True,3
F0014,TUE_0900,True,4
F0014,TUE_1000,True,4
F0014,TUE_1100,True,2
F0014,TUE_1200,True,3
F0014,TUE_1400,True,2
F0014,TUE_1500,True,4
F0014,TUE_1600,True,3
F0014,WED_0900,True,3
F0014,WED_1000,True,4
F0014,WED_1100,True,4
F0014,WED_1200,True,4
F0014,WED_1400,True,3
F0014,WED_1500,True,4
F0014,WED_1600,True,3
F0014,THU_0900,True,3
F0014,THU_1000,True,2
F0014,THU_1100,True,3
F0014,THU_1200,True,3
F0014,THU_1400,True,3
F0014,THU_1500,True,3
F0014,THU_1600,True,3
F0014,FRI_0900,True,3
F0014,FRI_1000,True,3
F0014,FRI_1100,True,4
F0014,FRI_1200,True,4
F0014,FRI_1400,True,3
F0014,FRI_1500,True,4
F0014,FRI_1600,True,2
F0015,MON_0900,True,3
F0015,MON_1000,True,3
F0015,MON_1100,True,3
F0015,MON_1200,True,4
F0015,MON_1400,True,2
F0015,MON_1500,True,3
F0015,MON_1600,True,4
F0015,TUE_0900,True,2
F0015,TUE_1000,True,3
F0015,TUE_1100,True,2
F0015,TUE_1200,True,2
F0015,TUE_1400,True,2
F0015,TUE_1500,True,4
F0015,TUE_1600,True,3
F0015,WED_0900,True,3
F0015,WED_1000,True,3
F0015,WED_1100,True,2
F0015,WED_1200,True,3
F0015,WED_1400,True,3
F0015,WED_1500,True,2
F0015,WED_1600,True,4
F0015,THU_0900,True,3
F0015,THU_1000,True,3
F0015,THU_1100,True,4
F0015,THU_1200,True,3
F0015,THU_1400,True,2
F0015,THU_1500,True,4
F0015,THU_1600,True,2
F0015,FRI_0900,True,2
F0015,FRI_1000,True,2
F0015,FRI_1100,True,3
F0015,FRI_1200,True,3
F0015,FRI_1400,True,3
F0015,FRI_1500,True,3
F0015,FRI_1600,True,2
F0016,MON_0900,True,3
F0016,MON_1000,True,2
F0016,MON_1100,True,2
F0016,MON_1200,True,3
F0016,MON_1400,True,3
F0016,MON_1500,True,3
F0016,MON_1600,True,3
F0016,TUE_0900,True,4
F0016,TUE_1000,True,2
F0016,TUE_1100,True,3
F0016,TUE_1200,True,3
F0016,TUE_1400,True,4
F0016,TUE_1500,True,3
F0016,TUE_1600,True,3
F0016,WED_0900,True,3
F0016,WED_1000,True,3
F0016,WED_1100,True,3
F0016,WED_1200,True,3
F0016,WED_1400,True,4
F0016,WED_1500,True,3
F0016,WED_1600,True,2
F0016,THU_0900,True,4
F0016,THU_1000,True,3
F0016,THU_1100,True,4
F0016,THU_1200,True,3
F0016,THU_1400,True,2
F0016,THU_1500,True,3
F0016,THU_1600,True,4
F0016,FRI_0900,True,3
F0016,FRI_1000,True,3
F0016,FRI_1100,True,4
F0016,FRI_1200,True,2
F0016,FRI_1400,True,3
F0016,FRI_1500,True,3
F0016,FRI_1600,True,4
F0017,MON_0900,True,3
F0017,MON_1000,True,2
F0017,MON_1100,True,3
F0017,MON_1200,True,3
F0017,MON_1400,True,4
F0017,MON_1500,True,3
F0017,MON_1600,True,3
F0017,TUE_0900,True,4
F0017,TUE_1000,True,3
F0017,TUE_1100,True,4
F0017,TUE_1200,True,4
F0017,TUE_1400,True,4
F0017,TUE_1500,True,3
F0017,TUE_1600,True,2
F0017,WED_0900,True,3
F0017,WED_1000,True,2
F0017,WED_1100,True,4
F0017,WED_1200,True,4
F0017,WED_1400,True,2
F0017,WED_1500,True,3
F0017,WED_1600,True,4
F0017,THU_0900,True,3
F0017,THU_1000,True,4
F0017,THU_1100,True,4
F0017,THU_1200,True,4
F0017,THU_1400,True,2
F0017,THU_1500,True,4
F0017,THU_1600,True,3
F0017,FRI_0900,True,4
F0017,FRI_1000,True,4
F0017,FRI_1100,True,4
F0017,FRI_1200,True,4
F0017,FRI_1400,True,3
F0017,FRI_1500,True,3
F0017,FRI_1600,True,3
F0018,MON_0900,True,3
F0018,MON_1000,True,3
F0018,MON_1100,True,3
F0018,MON_1200,True,3
F0018,MON_1400,True,3
F0018,MON_1500,True,2
F0018,MON_1600,True,3
F0018,TUE_0900,True,3
F0018,TUE_1000,True,3
F0018,TUE_1100,True,3
F0018,TUE_1200,True,4
F0018,TUE_1400,True,2
F0018,TUE_1500,True,3
F0018,TUE_1600,True,2
F0018,WED_0900,True,4
F0018,WED_1000,True,2
F0018,WED_1100,True,3
F0018,WED_1200,True,3
F0018,WED_1400,True,4
F0018,WED_1500,True,4
F0018,WED_1600,True,2
F0018,THU_0900,True,3
F0018,THU_1000,True,4
F0018,THU_1100,True,3
F0018,THU_1200,True,2
F0018,THU_1400,True,3
F0018,THU_1500,True,4
F0018,THU_1600,True,3
F0018,FRI_0900,True,2
F0018,FRI_1000,True,2
F0018,FRI_1100,True,3
F0018,FRI_1200,True,4
F0018,FRI_1400,True,4
F0018,FRI_1500,True,3
F0018,FRI_1600,True,4
F0019,MON_0900,True,4
F0019,MON_1000,True,3
F0019,MON_1100,True,3
F0019,MON_1200,True,3
F0019,MON_1400,True,2
F0019,MON_1500,True,3
F0019,MON_1600,True,3
F0019,TUE_0900,True,4
F0019,TUE_1000,True,2
F0019,TUE_1100,True,4
F0019,TUE_1200,True,3
F0019,TUE_1400,True,2
F0019,TUE_1500,True,2
F0019,TUE_1600,True,3
F0019,WED_0900,True,4
F0019,WED_1000,True,2
F0019,WED_1100,True,3
F0019,WED_1200,True,2
F0019,WED_1400,True,2
F0019,WED_1500,True,3
F0019,WED_1600,True,3
F0019,THU_0900,True,2
F0019,THU_1000,True,2
F0019,THU_1100,True,2
F0019,THU_1200,True,3
F0019,THU_1400,True,3
F0019,THU_1500,True,4
F0019,THU_1600,True,4
F0019,FRI_0900,True,3
F0019,FRI_1000,True,4
F0019,FRI_1100,True,3
F0019,FRI_1200,True,3
F0019,FRI_1400,True,3
F0019,FRI_1500,True,2
F0019,FRI_1600,True,3
F0020,MON_0900,True,3
F0020,MON_1000,True,4
F0020,MON_1100,True,4
F0020,MON_1200,True,3
F0020,MON_1400,True,3
F0020,MON_1500,True,2
F0020,MON_1600,True,4
F0020,TUE_0900,True,2
F0020,TUE_1000,True,4
F0020,TUE_1100,True,4
F0020,TUE_1200,True,4
F0020,TUE_1400,True,3
F0020,TUE_1500,True,3
F0020,TUE_1600,True,4
F0020,WED_0900,True,3
F0020,WED_1000,True,4
F0020,WED_1100,True,3
F0020,WED_1200,True,3
F0020,WED_1400,True,4
F0020,WED_1500,True,2
F0020,WED_1600,True,4
F0020,THU_0900,True,3
F0020,THU_1000,True,3
F0020,THU_1100,True,3
F0020,THU_1200,True,3
F0020,THU_1400,True,3
F0020,THU_1500,True,4
F0020,THU_1600,True,3
F0020,FRI_0900,True,2
F0020,FRI_1000,True,3
F0020,FRI_1100,True,3
F0020,FRI_1200,True,3
F0020,FRI_1400,True,3
F0020,FRI_1500,False,2
F0020,FRI_1600,False,3
F0021,MON_0900,True,4
F0021,MON_1000,True,3
F0021,MON_1100,True,3
F0021,MON_1200,True,4
F0021,MON_1400,True,3
F0021,MON_1500,True,3
F0021,MON_1600,True,2
F0021,TUE_0900,True,4
F0021,TUE_1000,True,4
F0021,TUE_1100,True,2
F0021,TUE_1200,True,3
F0021,TUE_1400,True,3
F0021,TUE_1500,True,2
F0021,TUE_1600,True,3
F0021,WED_0900,True,2
F0021,WED_1000,True,4
F0021,WED_1100,True,4
F0021,WED_1200,True,2
F0021,WED_1400,True,3
F0021,WED_1500,True,4
F0021,WED_1600,True,2
F0021,THU_0900,True,3
F0021,THU_1000,True,2
F0021,THU_1100,True,3
F0021,THU_1200,True,2
F0021,THU_1400,True,3
F0021,THU_1500,True,4
F0021,THU_1600,True,4
F0021,FRI_0900,True,3
F0021,FRI_1000,True,2
F0021,FRI_1100,True,3
F0021,FRI_1200,True,2
F0021,FRI_1400,True,3
F0021,FRI_1500,True,4
F0021,FRI_1600,True,4
F0022,MON_0900,True,4
F0022,MON_1000,True,3
F0022,MON_1100,True,4
F0022,MON_1200,True,3
F0022,MON_1400,True,4
F0022,MON_1500,True,3
F0022,MON_1600,True,3
F0022,TUE_0900,True,2
F0022,TUE_1000,True,3
F0022,TUE_1100,True,4
F0022,TUE_1200,True,3
F0022,TUE_1400,True,3
F0022,TUE_1500,True,3
F0022,TUE_1600,True,3
F0022,WED_0900,True,3
F0022,WED_1000,True,4
F0022,WED_1100,True,4
F0022,WED_1200,True,3
F0022,WED_1400,True,3
F0022,WED_1500,True,2
F0022,WED_1600,True,4
F0022,THU_0900,True,4
F0022,THU_1000,True,2
F0022,THU_1100,True,3
F0022,THU_1200,True,3
F0022,THU_1400,True,2
F0022,THU_1500,True,4
F0022,THU_1600,True,2
F0022,FRI_0900,True,3
F0022,FRI_1000,True,3
F0022,FRI_1100,True,3
F0022,FRI_1200,True,4
F0022,FRI_1400,True,3
F0022,FRI_1500,True,3
F0022,FRI_1600,True,4
F0023,MON_0900,True,3
F0023,MON_1000,True,3
F0023,MON_1100,True,2
F0023,MON_1200,True,3
F0023,MON_1400,True,3
F0023,MON_1500,True,4
F0023,MON_1600,True,3
F0023,TUE_0900,True,4
F0023,TUE_1000,True,3
F0023,TUE_1100,True,3
F0023,TUE_1200,True,3
F0023,TUE_1400,True,4
F0023,TUE_1500,True,2
F0023,TUE_1600,True,4
F0023,WED_0900,True,2
F0023,WED_1000,True,3
F0023,WED_1100,True,2
F0023,WED_1200,True,2
F0023,WED_1400,True,4
F0023,WED_1500,True,4
F0023,WED_1600,True,3
F0023,THU_0900,True,3
F0023,THU_1000,True,4
F0023,THU_1100,True,3
F0023,THU_1200,True,3
F0023,THU_1400,True,2
F0023,THU_1500,True,3
F0023,THU_1600,True,3
F0023,FRI_0900,True,4
F0023,FRI_1000,True,3
F0023,FRI_1100,True,4
F0023,FRI_1200,True,3
F0023,FRI_1400,True,4
F0023,FRI_1500,False,3
F0023,FRI_1600,False,2
F0024,MON_0900,True,4
F0024,MON_1000,True,2
F0024,MON_1100,True,3
F0024,MON_1200,True,3
F0024,MON_1400,True,4
F0024,MON_1500,True,3
F0024,MON_1600,True,3
F0024,TUE_0900,True,3
F0024,TUE_1000,True,3
F0024,TUE_1100,True,3
F0024,TUE_1200,True,3
F0024,TUE_1400,True,3
F0024,TUE_1500,True,3
F0024,TUE_1600,True,3
F0024,WED_0900,True,3
F0024,WED_1000,True,3
F0024,WED_1100,True,2
F0024,WED_1200,True,4
F0024,WED_1400,True,3
F0024,WED_1500,True,3
F0024,WED_1600,True,3
F0024,THU_0900,True,2
F0024,THU_1000,True,3
F0024,THU_1100,True,3
F0024,THU_1200,True,3
F0024,THU_1400,True,4
F0024,THU_1500,True,3
F0024,THU_1600,True,2
F0024,FRI_0900,True,2
F0024,FRI_1000,True,2
F0024,FRI_1100,True,3
F0024,FRI_1200,True,3
F0024,FRI_1400,True,3
F0024,FRI_1500,True,2
F0024,FRI_1600,True,3
F0025,MON_0900,True,3
F0025,MON_1000,True,4
F0025,MON_1100,True,3
F0025,MON_1200,True,2
F0025,MON_1400,True,3
F0025,MON_1500,True,3
F0025,MON_1600,True,3
F0025,TUE_0900,True,3
F0025,TUE_1000,True,4
F0025,TUE_1100,True,3
F0025,TUE_1200,True,3
F0025,TUE_1400,True,2
F0025,TUE_1500,True,4
F0025,TUE_1600,True,3
F0025,WED_0900,True,3
F0025,WED_1000,True,2
F0025,WED_1100,True,3
F0025,WED_1200,True,2
F0025,WED_1400,True,3
F0025,WED_1500,True,2
F0025,WED_1600,True,3
F0025,THU_0900,True,4
F0025,THU_1000,True,4
F0025,THU_1100,True,2
F0025,THU_1200,True,3
F0025,THU_1400,True,4
F0025,THU_1500,True,3
F0025,THU_1600,True,3
F0025,FRI_0900,True,3
F0025,FRI_1000,True,4
F0025,FRI_1100,True,3
F0025,FRI_1200,True,3
F0025,FRI_1400,True,3
F0025,FRI_1500,True,4
F0025,FRI_1600,True,2
F0026,MON_0900,True,3
F0026,MON_1000,True,3
F0026,MON_1100,True,3
F0026,MON_1200,True,2
F0026,MON_1400,True,3
F0026,MON_1500,True,4
F0026,MON_1600,True,3
F0026,TUE_0900,True,4
F0026,TUE_1000,True,3
F0026,TUE_1100,True,4
F0026,TUE_1200,True,4
F0026,TUE_1400,True,3
F0026,TUE_1500,True,3
F0026,TUE_1600,True,2
F0026,WED_0900,True,4
F0026,WED_1000,True,3
F0026,WED_1100,True,2
F0026,WED_1200,True,3
F0026,WED_1400,True,4
F0026,WED_1500,True,3
F0026,WED_1600,True,4
F0026,THU_0900,True,3
F0026,THU_1000,True,2
F0026,THU_1100,True,4
F0026,THU_1200,True,3
F0026,THU_1400,True,4
F0026,THU_1500,True,2
F0026,THU_1600,True,3
F0026,FRI_0900,True,3
F0026,FRI_1000,True,3
F0026,FRI_1100,True,2
F0026,FRI_1200,True,3
F0026,FRI_1400,True,4
F0026,FRI_1500,True,4
F0026,FRI_1600,True,2
F0027,MON_0900,True,3
F0027,MON_1000,True,2
F0027,MON_1100,True,3
F0027,MON_1200,True,3
F0027,MON_1400,True,3
F0027,MON_1500,True,2
F0027,MON_1600,True,3
F0027,TUE_0900,True,2
F0027,TUE_1000,True,3
F0027,TUE_1100,True,2
F0027,TUE_1200,True,2
F0027,TUE_1400,True,4
F0027,TUE_1500,True,4
F0027,TUE_1600,True,4
F0027,WED_0900,True,3
F0027,WED_1000,True,4
F0027,WED_1100,True,4
F0027,WED_1200,True,2
F0027,WED_1400,True,2
F0027,WED_1500,True,4
F0027,WED_1600,True,2
F0027,THU_0900,True,3
F0027,THU_1000,True,2
F0027,THU_1100,True,2
F0027,THU_1200,True,2
F0027,THU_1400,True,3
F0027,THU_1500,True,2
F0027,THU_1600,True,2
F0027,FRI_0900,True,3
F0027,FRI_1000,True,2
F0027,FRI_1100,True,3
F0027,FRI_1200,True,2
F0027,FRI_1400,True,3
F0027,FRI_1500,True,3
F0027,FRI_1600,True,3
F0028,MON_0900,True,3
F0028,MON_1000,True,4
F0028,MON_1100,True,3
F0028,MON_1200,True,2
F0028,MON_1400,True,3
F0028,MON_1500,True,4
F0028,MON_1600,True,4
F0028,TUE_0900,True,2
F0028,TUE_1000,True,2
F0028,TUE_1100,True,3
F0028,TUE_1200,True,3
F0028,TUE_1400,True,4
F0028,TUE_1500,True,3
F0028,TUE_1600,True,3
F0028,WED_0900,True,3
F0028,WED_1000,True,4
F0028,WED_1100,True,4
F0028,WED_1200,True,2
F0028,WED_1400,True,3
F0028,WED_1500,True,3
F0028,WED_1600,True,3
F0028,THU_0900,True,3
F0028,THU_1000,True,3
F0028,THU_1100,True,3
