room_id,slot_id,available
AIDS_CR07,MON_1100,True
AIDS_CR07,MON_1200,True
AIDS_CR07,MON_1400,True
AIDS_CR07,MON_1500,True
AIDS_CR07,MON_1600,True
AIDS_CR07,TUE_0900,True
AIDS_CR07,TUE_1000,True
AIDS_CR07,TUE_1100,True
AIDS_CR07,TUE_1200,True
AIDS_CR07,TUE_1400,True
AIDS_CR07,TUE_1500,True
AIDS_CR07,TUE_1600,True
AIDS_CR07,WED_0900,True
AIDS_CR07,WED_1000,True
AIDS_CR07,WED_1100,True
AIDS_CR07,WED_1200,True
AIDS_CR07,WED_1400,True
AIDS_CR07,WED_1500,True
AIDS_CR07,WED_1600,True
AIDS_CR07,THU_0900,True
AIDS_CR07,THU_1000,True
AIDS_CR07,THU_1100,True
AIDS_CR07,THU_1200,True
AIDS_CR07,THU_1400,True
AIDS_CR07,THU_1500,True
AIDS_CR07,THU_1600,True
AIDS_CR07,FRI_0900,True
AIDS_CR07,FRI_1000,True
AIDS_CR07,FRI_1100,True
AIDS_CR07,FRI_1200,True
AIDS_CR07,FRI_1400,True
AIDS_CR07,FRI_1500,True
AIDS_CR07,FRI_1600,True
AIDS_CR08,MON_0900,True
AIDS_CR08,MON_1000,True
AIDS_CR08,MON_1100,True
AIDS_CR08,MON_1200,True
AIDS_CR08,MON_1400,True
AIDS_CR08,MON_1500,True
AIDS_CR08,MON_1600,True
AIDS_CR08,TUE_0900,True
AIDS_CR08,TUE_1000,True
AIDS_CR08,TUE_1100,True
AIDS_CR08,TUE_1200,True
AIDS_CR08,TUE_1400,True
AIDS_CR08,TUE_1500,True
AIDS_CR08,TUE_1600,True
AIDS_CR08,WED_0900,True
AIDS_CR08,WED_1000,True
AIDS_CR08,WED_1100,True
AIDS_CR08,WED_1200,True
AIDS_CR08,WED_1400,True
AIDS_CR08,WED_1500,True
AIDS_CR08,WED_1600,True
AIDS_CR08,THU_0900,True
AIDS_CR08,THU_1000,True
AIDS_CR08,THU_1100,True
AIDS_CR08,THU_1200,True
AIDS_CR08,THU_1400,True
AIDS_CR08,THU_1500,True
AIDS_CR08,THU_1600,True
AIDS_CR08,FRI_0900,True
AIDS_CR08,FRI_1000,True
AIDS_CR08,FRI_1100,True
AIDS_CR08,FRI_1200,True
AIDS_CR08,FRI_1400,True
AIDS_CR08,FRI_1500,True
AIDS_CR08,FRI_1600,True
AIML_CR01,MON_0900,True
AIML_CR01,MON_1000,True
AIML_CR01,MON_1100,True
AIML_CR01,MON_1200,True
AIML_CR01,MON_1400,True
AIML_CR01,MON_1500,True
AIML_CR01,MON_1600,True
AIML_CR01,TUE_0900,True
AIML_CR01,TUE_1000,True
AIML_CR01,TUE_1100,True
AIML_CR01,TUE_1200,True
AIML_CR01,TUE_1400,True
AIML_CR01,TUE_1500,True
AIML_CR01,TUE_1600,True
AIML_CR01,WED_0900,True
AIML_CR01,WED_1000,True
AIML_CR01,WED_1100,True
AIML_CR01,WED_1200,True
AIML_CR01,WED_1400,True
AIML_CR01,WED_1500,True
AIML_CR01,WED_1600,True
AIML_CR01,THU_0900,True
AIML_CR01,THU_1000,True
AIML_CR01,THU_1100,True
AIML_CR01,THU_1200,True
AIML_CR01,THU_1400,True
AIML_CR01,THU_1500,True
AIML_CR01,THU_1600,True
AIML_CR01,FRI_0900,True
AIML_CR01,FRI_1000,True
AIML_CR01,FRI_1100,True
AIML_CR01,FRI_1200,True
AIML_CR01,FRI_1400,True
AIML_CR01,FRI_1500,True
AIML_CR01,FRI_1600,True
AIML_CR02,MON_0900,True
AIML_CR02,MON_1000,True
AIML_CR02,MON_1100,True
AIML_CR02,MON_1200,True
AIML_CR02,MON_1400,True
AIML_CR02,MON_1500,True
AIML_CR02,MON_1600,True
AIML_CR02,TUE_0900,True
AIML_CR02,TUE_1000,True
AIML_CR02,TUE_1100,True
AIML_CR02,TUE_1200,True
AIML_CR02,TUE_1400,True
AIML_CR02,TUE_1500,True
AIML_CR02,TUE_1600,True
AIML_CR02,WED_0900,True
AIML_CR02,WED_1000,True
AIML_CR02,WED_1100,True
AIML_CR02,WED_1200,True
AIML_CR02,WED_1400,True
AIML_CR02,WED_1500,True
AIML_CR02,WED_1600,True
AIML_CR02,THU_0900,True
AIML_CR02,THU_1000,True
AIML_CR02,THU_1100,True
AIML_CR02,THU_1200,True
AIML_CR02,THU_1400,True
AIML_CR02,THU_1500,True
AIML_CR02,THU_1600,True
AIML_CR02,FRI_0900,True
AIML_CR02,FRI_1000,True
AIML_CR02,FRI_1100,True
AIML_CR02,FRI_1200,True
AIML_CR02,FRI_1400,True
AIML_CR02,FRI_1500,True
AIML_CR02,FRI_1600,True
AIML_CR03,MON_0900,True
AIML_CR03,MON_1000,True
AIML_CR03,MON_1100,True
AIML_CR03,MON_1200,True
AIML_CR03,MON_1400,True
AIML_CR03,MON_1500,True
AIML_CR03,MON_1600,True
AIML_CR03,TUE_0900,True
AIML_CR03,TUE_1000,True
AIML_CR03,TUE_1100,True
AIML_CR03,TUE_1200,True
AIML_CR03,TUE_1400,True
AIML_CR03,TUE_1500,True
AIML_CR03,TUE_1600,True
AIML_CR03,WED_0900,False
AIML_CR03,WED_1000,True
AIML_CR03,WED_1100,True
AIML_CR03,WED_1200,True
AIML_CR03,WED_1400,True
AIML_CR03,WED_1500,True
AIML_CR03,WED_1600,True
AIML_CR03,THU_0900,True
AIML_CR03,THU_1000,True
AIML_CR03,THU_1100,True
AIML_CR03,THU_1200,True
AIML_CR03,THU_1400,True
AIML_CR03,THU_1500,True
AIML_CR03,THU_1600,True
AIML_CR03,FRI_0900,True
AIML_CR03,FRI_1000,True
AIML_CR03,FRI_1100,True
AIML_CR03,FRI_1200,True
AIML_CR03,FRI_1400,True
AIML_CR03,FRI_1500,True
AIML_CR03,FRI_1600,True
AIML_CR04,MON_0900,True
AIML_CR04,MON_1000,True
AIML_CR04,MON_1100,True
AIML_CR04,MON_1200,True
AIML_CR04,MON_1400,True
AIML_CR04,MON_1500,True
AIML_CR04,MON_1600,True
AIML_CR04,TUE_0900,True
AIML_CR04,TUE_1000,True
AIML_CR04,TUE_1100,True
AIML_CR04,TUE_1200,True
AIML_CR04,TUE_1400,True
AIML_CR04,TUE_1500,True
AIML_CR04,TUE_1600,True
AIML_CR04,WED_0900,True
AIML_CR04,WED_1000,True
AIML_CR04,WED_1100,True
AIML_CR04,WED_1200,True
AIML_CR04,WED_1400,True
AIML_CR04,WED_1500,True
AIML_CR04,WED_1600,True
AIML_CR04,THU_0900,True
AIML_CR04,THU_1000,True
AIML_CR04,THU_1100,True
AIML_CR04,THU_1200,True
AIML_CR04,THU_1400,True
AIML_CR04,THU_1500,True
AIML_CR04,THU_1600,True
AIML_CR04,FRI_0900,True
AIML_CR04,FRI_1000,True
AIML_CR04,FRI_1100,True
AIML_CR04,FRI_1200,True
AIML_CR04,FRI_1400,True
AIML_CR04,FRI_1500,True
AIML_CR04,FRI_1600,True
AIML_CR05,MON_0900,True
AIML_CR05,MON_1000,True
AIML_CR05,MON_1100,True
AIML_CR05,MON_1200,True
AIML_CR05,MON_1400,True
AIML_CR05,MON_1500,True
AIML_CR05,MON_1600,True
AIML_CR05,TUE_0900,True
AIML_CR05,TUE_1000,True
AIML_CR05,TUE_1100,True
AIML_CR05,TUE_1200,True
AIML_CR05,TUE_1400,True
AIML_CR05,TUE_1500,True
AIML_CR05,TUE_1600,True
AIML_CR05,WED_0900,True
AIML_CR05,WED_1000,True
AIML_CR05,WED_1100,True
AIML_CR05,WED_1200,True
AIML_CR05,WED_1400,True
AIML_CR05,WED_1500,True
AIML_CR05,WED_1600,True
AIML_CR05,THU_0900,True
AIML_CR05,THU_1000,True
AIML_CR05,THU_1100,True
AIML_CR05,THU_1200,True
AIML_CR05,THU_1400,True
AIML_CR05,THU_1500,True
AIML_CR05,THU_1600,True
AIML_CR05,FRI_0900,True
AIML_CR05,FRI_1000,True
AIML_CR05,FRI_1100,True
AIML_CR05,FRI_1200,True
AIML_CR05,FRI_1400,True
AIML_CR05,FRI_1500,True
AIML_CR05,FRI_1600,True
AIML_CR06,MON_0900,True
AIML_CR06,MON_1000,True
AIML_CR06,MON_1100,True
AIML_CR06,MON_1200,True
AIML_CR06,MON_1400,True
AIML_CR06,MON_1500,True
AIML_CR06,MON_1600,True
AIML_CR06,TUE_0900,True
AIML_CR06,TUE_1000,True
AIML_CR06,TUE_1100,True
AIML_CR06,TUE_1200,True
AIML_CR06,TUE_1400,True
AIML_CR06,TUE_1500,True
AIML_CR06,TUE_1600,True
AIML_CR06,WED_0900,True
AIML_CR06,WED_1000,True
AIML_CR06,WED_1100,True
AIML_CR06,WED_1200,True
AIML_CR06,WED_1400,True
AIML_CR06,WED_1500,True
AIML_CR06,WED_1600,True
AIML_CR06,THU_0900,True
AIML_CR06,THU_1000,True
AIML_CR06,THU_1100,True
AIML_CR06,THU_1200,True
AIML_CR06,THU_1400,True
AIML_CR06,THU_1500,True
AIML_CR06,THU_1600,True
AIML_CR06,FRI_0900,True
AIML_CR06,FRI_1000,True
AIML_CR06,FRI_1100,True
AIML_CR06,FRI_1200,True
AIML_CR06,FRI_1400,True
AIML_CR06,FRI_1500,True
AIML_CR06,FRI_1600,True
AIML_CR07,MON_0900,True
AIML_CR07,MON_1000,True
AIML_CR07,MON_1100,True
AIML_CR07,MON_1200,True
AIML_CR07,MON_1400,True
AIML_CR07,MON_1500,True
AIML_CR07,MON_1600,True
AIML_CR07,TUE_0900,True
AIML_CR07,TUE_1000,True
AIML_CR07,TUE_1100,True
AIML_CR07,TUE_1200,True
AIML_CR07,TUE_1400,True
AIML_CR07,TUE_1500,True
AIML_CR07,TUE_1600,True
AIML_CR07,WED_0900,True
AIML_CR07,WED_1000,True
AIML_CR07,WED_1100,True
AIML_CR07,WED_1200,True
AIML_CR07,WED_1400,True
AIML_CR07,WED_1500,True
AIML_CR07,WED_1600,True
AIML_CR07,THU_0900,True
AIML_CR07,THU_1000,True
AIML_CR07,THU_1100,True
AIML_CR07,THU_1200,True
AIML_CR07,THU_1400,True
AIML_CR07,THU_1500,True
AIML_CR07,THU_1600,True
AIML_CR07,FRI_0900,True
AIML_CR07,FRI_1000,True
AIML_CR07,FRI_1100,True
AIML_CR07,FRI_1200,True
AIML_CR07,FRI_1400,True
AIML_CR07,FRI_1500,True
AIML_CR07,FRI_1600,True
AIML_CR08,MON_0900,True
AIML_CR08,MON_1000,True
AIML_CR08,MON_1100,True
AIML_CR08,MON_1200,True
AIML_CR08,MON_1400,True
AIML_CR08,MON_1500,True
AIML_CR08,MON_1600,True
AIML_CR08,TUE_0900,True
AIML_CR08,TUE_1000,True
AIML_CR08,TUE_1100,True
AIML_CR08,TUE_1200,True
AIML_CR08,TUE_1400,True
AIML_CR08,TUE_1500,True
AIML_CR08,TUE_1600,True
AIML_CR08,WED_0900,True
AIML_CR08,WED_1000,True
AIML_CR08,WED_1100,True
AIML_CR08,WED_1200,True
AIML_CR08,WED_1400,True
AIML_CR08,WED_1500,True
AIML_CR08,WED_1600,True
AIML_CR08,THU_0900,True
AIML_CR08,THU_1000,True
AIML_CR08,THU_1100,True
AIML_CR08,THU_1200,True
AIML_CR08,THU_1400,True
AIML_CR08,THU_1500,True
AIML_CR08,THU_1600,True
AIML_CR08,FRI_0900,True
AIML_CR08,FRI_1000,True
AIML_CR08,FRI_1100,True
AIML_CR08,FRI_1200,True
AIML_CR08,FRI_1400,True
AIML_CR08,FRI_1500,True
AIML_CR08,FRI_1600,True
AR_CR01,MON_0900,True
AR_CR01,MON_1000,True
AR_CR01,MON_1100,True
AR_CR01,MON_1200,True
AR_CR01,MON_1400,True
AR_CR01,MON_1500,True
AR_CR01,MON_1600,True
AR_CR01,TUE_0900,True
AR_CR01,TUE_1000,True
AR_CR01,TUE_1100,True
AR_CR01,TUE_1200,True
AR_CR01,TUE_1400,True
AR_CR01,TUE_1500,True
AR_CR01,TUE_1600,True
AR_CR01,WED_0900,True
AR_CR01,WED_1000,True
AR_CR01,WED_1100,True
AR_CR01,WED_1200,True
AR_CR01,WED_1400,True
AR_CR01,WED_1500,True
AR_CR01,WED_1600,True
AR_CR01,THU_0900,True
AR_CR01,THU_1000,True
AR_CR01,THU_1100,True
AR_CR01,THU_1200,True
AR_CR01,THU_1400,True
AR_CR01,THU_1500,True
AR_CR01,THU_1600,True
AR_CR01,FRI_0900,True
AR_CR01,FRI_1000,True
AR_CR01,FRI_1100,True
AR_CR01,FRI_1200,True
AR_CR01,FRI_1400,True
AR_CR01,FRI_1500,True
AR_CR01,FRI_1600,True
AR_CR02,MON_0900,True
AR_CR02,MON_1000,True
AR_CR02,MON_1100,True
AR_CR02,MON_1200,True
AR_CR02,MON_1400,True
AR_CR02,MON_1500,True
AR_CR02,MON_1600,True
AR_CR02,TUE_0900,True
AR_CR02,TUE_1000,True
AR_CR02,TUE_1100,True
AR_CR02,TUE_1200,True
AR_CR02,TUE_1400,True
AR_CR02,TUE_1500,True
AR_CR02,TUE_1600,True
AR_CR02,WED_0900,True
AR_CR02,WED_1000,True
AR_CR02,WED_1100,True
AR_CR02,WED_1200,True
AR_CR02,WED_1400,True
AR_CR02,WED_1500,True
AR_CR02,WED_1600,True
AR_CR02,THU_0900,True
AR_CR02,THU_1000,True
AR_CR02,THU_1100,True
AR_CR02,THU_1200,True
AR_CR02,THU_1400,True
AR_CR02,THU_1500,True
AR_CR02,THU_1600,True
AR_CR02,FRI_0900,True
AR_CR02,FRI_1000,True
AR_CR02,FRI_1100,True
AR_CR02,FRI_1200,True
AR_CR02,FRI_1400,True
AR_CR02,FRI_1500,True
AR_CR02,FRI_1600,True
AR_CR03,MON_0900,True
AR_CR03,MON_1000,True
AR_CR03,MON_1100,True
AR_CR03,MON_1200,True
AR_CR03,MON_1400,True
AR_CR03,MON_1500,True
AR_CR03,MON_1600,True
AR_CR03,TUE_0900,True
AR_CR03,TUE_1000,True
AR_CR03,TUE_1100,True
AR_CR03,TUE_1200,True
AR_CR03,TUE_1400,True
AR_CR03,TUE_1500,True
AR_CR03,TUE_1600,True
AR_CR03,WED_0900,True
AR_CR03,WED_1000,True
AR_CR03,WED_1100,True
AR_CR03,WED_1200,True
AR_CR03,WED_1400,True
AR_CR03,WED_1500,True
AR_CR03,WED_1600,True
AR_CR03,THU_0900,True
AR_CR03,THU_1000,True
AR_CR03,THU_1100,True
AR_CR03,THU_1200,True
AR_CR03,THU_1400,True
AR_CR03,THU_1500,True
AR_CR03,THU_1600,True
AR_CR03,FRI_0900,True
AR_CR03,FRI_1000,True
AR_CR03,FRI_1100,True
AR_CR03,FRI_1200,True
AR_CR03,FRI_1400,True
AR_CR03,FRI_1500,True
AR_CR03,FRI_1600,True
AR_CR04,MON_0900,True
AR_CR04,MON_1000,True
AR_CR04,MON_1100,True
AR_CR04,MON_1200,True
AR_CR04,MON_1400,True
AR_CR04,MON_1500,True
AR_CR04,MON_1600,True
AR_CR04,TUE_0900,True
AR_CR04,TUE_1000,True
AR_CR04,TUE_1100,True
AR_CR04,TUE_1200,True
AR_CR04,TUE_1400,True
AR_CR04,TUE_1500,True
AR_CR04,TUE_1600,True
AR_CR04,WED_0900,True
AR_CR04,WED_1000,True
AR_CR04,WED_1100,True
AR_CR04,WED_1200,True
AR_CR04,WED_1400,True
AR_CR04,WED_1500,True
AR_CR04,WED_1600,True
AR_CR04,THU_0900,True
AR_CR04,THU_1000,True
AR_CR04,THU_1100,True
AR_CR04,THU_1200,True
AR_CR04,THU_1400,True
AR_CR04,THU_1500,True
AR_CR04,THU_1600,True
AR_CR04,FRI_0900,True
AR_CR04,FRI_1000,True
AR_CR04,FRI_1100,True
AR_CR04,FRI_1200,True
AR_CR04,FRI_1400,True
AR_CR04,FRI_1500,True
AR_CR04,FRI_1600,True
AR_CR05,MON_0900,True
AR_CR05,MON_1000,True
AR_CR05,MON_1100,True
AR_CR05,MON_1200,True
AR_CR05,MON_1400,True
AR_CR05,MON_1500,True
AR_CR05,MON_1600,True
AR_CR05,TUE_0900,True
AR_CR05,TUE_1000,True
AR_CR05,TUE_1100,True
AR_CR05,TUE_1200,True
AR_CR05,TUE_1400,True
AR_CR05,TUE_1500,True
AR_CR05,TUE_1600,True
AR_CR05,WED_0900,True
AR_CR05,WED_1000,True
AR_CR05,WED_1100,True
AR_CR05,WED_1200,True
AR_CR05,WED_1400,True
AR_CR05,WED_1500,True
AR_CR05,WED_1600,True
AR_CR05,THU_0900,True
AR_CR05,THU_1000,True
AR_CR05,THU_1100,True
AR_CR05,THU_1200,True
AR_CR05,THU_1400,True
AR_CR05,THU_1500,True
AR_CR05,THU_1600,True
AR_CR05,FRI_0900,True
AR_CR05,FRI_1000,True
AR_CR05,FRI_1100,True
AR_CR05,FRI_1200,True
AR_CR05,FRI_1400,True
AR_CR05,FRI_1500,True
AR_CR05,FRI_1600,True
AR_CR06,MON_0900,True
AR_CR06,MON_1000,True
AR_CR06,MON_1100,True
AR_CR06,MON_1200,True
AR_CR06,MON_1400,True
AR_CR06,MON_1500,True
AR_CR06,MON_1600,True
AR_CR06,TUE_0900,True
AR_CR06,TUE_1000,True
AR_CR06,TUE_1100,True
AR_CR06,TUE_1200,True
AR_CR06,TUE_1400,True
AR_CR06,TUE_1500,True
AR_CR06,TUE_1600,True
AR_CR06,WED_0900,True
AR_CR06,WED_1000,True
AR_CR06,WED_1100,True
AR_CR06,WED_1200,True
AR_CR06,WED_1400,True
AR_CR06,WED_1500,True
AR_CR06,WED_1600,True
AR_CR06,THU_0900,True
AR_CR06,THU_1000,True
AR_CR06,THU_1100,True
AR_CR06,THU_1200,True
AR_CR06,THU_1400,True
AR_CR06,THU_1500,True
AR_CR06,THU_1600,True
AR_CR06,FRI_0900,True
AR_CR06,FRI_1000,True
AR_CR06,FRI_1100,True
AR_CR06,FRI_1200,True
AR_CR06,FRI_1400,True
AR_CR06,FRI_1500,True
AR_CR06,FRI_1600,True
AR_CR07,MON_0900,True
AR_CR07,MON_1000,True
AR_CR07,MON_1100,True
AR_CR07,MON_1200,True
AR_CR07,MON_1400,True
AR_CR07,MON_1500,True
AR_CR07,MON_1600,True
AR_CR07,TUE_0900,True
AR_CR07,TUE_1000,True
AR_CR07,TUE_1100,True
AR_CR07,TUE_1200,True
AR_CR07,TUE_1400,True
AR_CR07,TUE_1500,True
AR_CR07,TUE_1600,True
AR_CR07,WED_0900,True
AR_CR07,WED_1000,True
AR_CR07,WED_1100,True
AR_CR07,WED_1200,True
AR_CR07,WED_1400,True
AR_CR07,WED_1500,True
AR_CR07,WED_1600,True
AR_CR07,THU_0900,True
AR_CR07,THU_1000,True
AR_CR07,THU_1100,True
AR_CR07,THU_1200,True
AR_CR07,THU_1400,True
AR_CR07,THU_1500,True
AR_CR07,THU_1600,True
AR_CR07,FRI_0900,True
AR_CR07,FRI_1000,True
AR_CR07,FRI_1100,True
AR_CR07,FRI_1200,True
AR_CR07,FRI_1400,True
AR_CR07,FRI_1500,True
AR_CR07,FRI_1600,True
AR_CR08,MON_0900,True
AR_CR08,MON_1000,True
AR_CR08,MON_1100,True
AR_CR08,MON_1200,True
AR_CR08,MON_1400,True
AR_CR08,MON_1500,True
AR_CR08,MON_1600,True
AR_CR08,TUE_0900,True
AR_CR08,TUE_1000,True
AR_CR08,TUE_1100,True
AR_CR08,TUE_1200,True
AR_CR08,TUE_1400,True
AR_CR08,TUE_1500,True
AR_CR08,TUE_1600,True
AR_CR08,WED_0900,True
AR_CR08,WED_1000,True
AR_CR08,WED_1100,True
AR_CR08,WED_1200,True
AR_CR08,WED_1400,True
AR_CR08,WED_1500,True
AR_CR08,WED_1600,True
AR_CR08,THU_0900,True
AR_CR08,THU_1000,True
AR_CR08,THU_1100,True
AR_CR08,THU_1200,True
AR_CR08,THU_1400,True
AR_CR08,THU_1500,True
AR_CR08,THU_1600,True
AR_CR08,FRI_0900,True
AR_CR08,FRI_1000,True
AR_CR08,FRI_1100,True
AR_CR08,FRI_1200,True
AR_CR08,FRI_1400,True
AR_CR08,FRI_1500,True
AR_CR08,FRI_1600,True
IIOT_CR01,MON_0900,True
IIOT_CR01,MON_1000,True
IIOT_CR01,MON_1100,True
IIOT_CR01,MON_1200,True
IIOT_CR01,MON_1400,True
IIOT_CR01,MON_1500,True
IIOT_CR01,MON_1600,True
IIOT_CR01,TUE_0900,True
IIOT_CR01,TUE_1000,True
IIOT_CR01,TUE_1100,True
IIOT_CR01,TUE_1200,True
