student_id,course_id,enrollment_type
STU00038,C_AIDS_OAEV2,OAE
STU00038,C_AIDS_PCEV2,PCE
STU00039,C_AIDS_OAEV1,OAE
STU00039,C_AIDS_PCEV1,PCE
STU00040,C_AIDS_OAEV1,OAE
STU00040,C_AIDS_PCEV1,PCE
STU00041,C_AIDS_OAEV2,OAE
STU00041,C_AIDS_PCEV2,PCE
STU00042,C_AIDS_OAEV1,OAE
STU00042,C_AIDS_PCEV1,PCE
STU00043,C_AIDS_OAEV2,OAE
STU00043,C_AIDS_PCEV2,PCE
STU00044,C_AIDS_OAEV1,OAE
STU00044,C_AIDS_PCEV1,PCE
STU00045,C_AIDS_OAEV2,OAE
STU00045,C_AIDS_PCEV2,PCE
STU00046,C_AIDS_OAEV1,OAE
STU00046,C_AIDS_PCEV1,PCE
STU00047,C_AIDS_OAEV2,OAE
STU00047,C_AIDS_PCEV2,PCE
STU00048,C_AIDS_OAEV1,OAE
STU00048,C_AIDS_PCEV1,PCE
STU00049,C_AIDS_OAEV2,OAE
STU00049,C_AIDS_PCEV2,PCE
STU00050,C_AIDS_OAEV1,OAE
STU00050,C_AIDS_PCEV1,PCE
STU00051,C_AIDS_OAEV2,OAE
STU00051,C_AIDS_PCEV2,PCE
STU00052,C_AIDS_OAEV1,OAE
STU00052,C_AIDS_PCEV1,PCE
STU00053,C_AIDS_OAEV2,OAE
STU00053,C_AIDS_PCEV2,PCE
STU00054,C_AIDS_OAEV1,OAE
STU00054,C_AIDS_PCEV1,PCE
STU00055,C_AIDS_OAEV2,OAE
STU00055,C_AIDS_PCEV2,PCE
STU00056,C_AIDS_OAEV1,OAE
STU00056,C_AIDS_PCEV1,PCE
STU00057,C_AIDS_OAEV2,OAE
STU00057,C_AIDS_PCEV2,PCE
STU00058,C_AIDS_OAEV1,OAE
STU00058,C_AIDS_PCEV1,PCE
STU00059,C_AIDS_OAEV2,OAE
STU00059,C_AIDS_PCEV2,PCE
STU00060,C_AIDS_OAEV1,OAE
STU00060,C_AIDS_PCEV1,PCE
STU00061,C_AIDS_OAEV2,OAE
STU00061,C_AIDS_PCEV2,PCE
STU00062,C_AIDS_OAEV1,OAE
STU00062,C_AIDS_PCEV1,PCE
STU00063,C_AIDS_OAEV2,OAE
STU00063,C_AIDS_PCEV2,PCE
STU00064,C_AIDS_OAEV1,OAE
STU00064,C_AIDS_PCEV1,PCE
STU00065,C_AIDS_OAEV2,OAE
STU00065,C_AIDS_PCEV2,PCE
STU00066,C_AIDS_OAEV1,OAE
STU00066,C_AIDS_PCEV1,PCE
STU00067,C_AIDS_OAEV2,OAE
STU00067,C_AIDS_PCEV2,PCE
STU00068,C_AIDS_OAEV1,OAE
STU00068,C_AIDS_PCEV1,PCE
STU00069,C_AIDS_OAEV2,OAE
STU00069,C_AIDS_PCEV2,PCE
STU00070,C_AIDS_OAEV1,OAE
STU00070,C_AIDS_PCEV1,PCE
STU00071,C_AIDS_OAEV2,OAE
STU00071,C_AIDS_PCEV2,PCE
STU00072,C_AIDS_OAEV1,OAE
STU00072,C_AIDS_PCEV1,PCE
STU00073,C_AIDS_OAEV2,OAE
STU00073,C_AIDS_PCEV2,PCE
STU00074,C_AIDS_OAEV1,OAE
STU00074,C_AIDS_PCEV1,PCE
STU00075,C_AIDS_OAEV2,OAE
STU00075,C_AIDS_PCEV2,PCE
STU00076,C_AIDS_OAEV1,OAE
STU00076,C_AIDS_PCEV1,PCE
STU00077,C_AIDS_OAEV2,OAE
STU00077,C_AIDS_PCEV2,PCE
STU00078,C_AIDS_OAEV1,OAE
STU00078,C_AIDS_PCEV1,PCE
STU00079,C_AIDS_OAEV2,OAE
STU00079,C_AIDS_PCEV2,PCE
STU00080,C_AIDS_OAEV1,OAE
STU00080,C_AIDS_PCEV1,PCE
STU00081,C_AIDS_OAEV2,OAE
STU00081,C_AIDS_PCEV2,PCE
STU00082,C_AIDS_OAEV1,OAE
STU00082,C_AIDS_PCEV1,PCE
STU00083,C_AIDS_OAEV2,OAE
STU00083,C_AIDS_PCEV2,PCE
STU00084,C_AIDS_OAEV1,OAE
STU00084,C_AIDS_PCEV1,PCE
STU00085,C_AIDS_OAEV2,OAE
STU00085,C_AIDS_PCEV2,PCE
STU00086,C_AIDS_OAEV1,OAE
STU00086,C_AIDS_PCEV1,PCE
STU00087,C_AIDS_OAEV2,OAE
STU00087,C_AIDS_PCEV2,PCE
STU00088,C_AIDS_OAEV1,OAE
STU00088,C_AIDS_PCEV1,PCE
STU00089,C_AIML_OAEV1,OAE
STU00089,C_AIML_PCEV1,PCE
STU00090,C_AIML_OAEV2,OAE
STU00090,C_AIML_PCEV2,PCE
STU00091,C_AIML_OAEV1,OAE
STU00091,C_AIML_PCEV1,PCE
STU00092,C_AIML_OAEV2,OAE
STU00092,C_AIML_PCEV2,PCE
STU00093,C_AIML_OAEV1,OAE
STU00093,C_AIML_PCEV1,PCE
STU00094,C_AIML_OAEV2,OAE
STU00094,C_AIML_PCEV2,PCE
STU00095,C_AIML_OAEV1,OAE
STU00095,C_AIML_PCEV1,PCE
STU00096,C_AIML_OAEV2,OAE
STU00096,C_AIML_PCEV2,PCE
STU00097,C_AIML_OAEV1,OAE
STU00097,C_AIML_PCEV1,PCE
STU00098,C_AIML_OAEV2,OAE
STU00098,C_AIML_PCEV2,PCE
STU00099,C_AIML_OAEV1,OAE
STU00099,C_AIML_PCEV1,PCE
STU00100,C_AIML_OAEV2,OAE
STU00100,C_AIML_PCEV2,PCE
STU00101,C_AIML_OAEV1,OAE
STU00101,C_AIML_PCEV1,PCE
STU00102,C_AIML_OAEV2,OAE
STU00102,C_AIML_PCEV2,PCE
STU00103,C_AIML_OAEV1,OAE
STU00103,C_AIML_PCEV1,PCE
STU00104,C_AIML_OAEV2,OAE
STU00104,C_AIML_PCEV2,PCE
STU00105,C_AIML_OAEV1,OAE
STU00105,C_AIML_PCEV1,PCE
STU00106,C_AIML_OAEV2,OAE
STU00106,C_AIML_PCEV2,PCE
STU00107,C_AIML_OAEV1,OAE
STU00107,C_AIML_PCEV1,PCE
STU00108,C_AIML_OAEV2,OAE
STU00108,C_AIML_PCEV2,PCE
STU00109,C_AIML_OAEV1,OAE
STU00109,C_AIML_PCEV1,PCE
STU00110,C_AIML_OAEV2,OAE
STU00110,C_AIML_PCEV2,PCE
STU00111,C_AIML_OAEV1,OAE
STU00111,C_AIML_PCEV1,PCE
STU00112,C_AIML_OAEV2,OAE
STU00112,C_AIML_PCEV2,PCE
STU00113,C_AIML_OAEV1,OAE
STU00113,C_AIML_PCEV1,PCE
STU00114,C_AIML_OAEV2,OAE
STU00114,C_AIML_PCEV2,PCE
STU00115,C_AIML_OAEV1,OAE
STU00115,C_AIML_PCEV1,PCE
STU00116,C_AIML_OAEV2,OAE
STU00116,C_AIML_PCEV2,PCE
STU00117,C_AIML_OAEV1,OAE
STU00117,C_AIML_PCEV1,PCE
STU00118,C_AIML_OAEV2,OAE
STU00118,C_AIML_PCEV2,PCE
STU00119,C_AIML_OAEV1,OAE
STU00119,C_AIML_PCEV1,PCE
STU00120,C_AIML_OAEV2,OAE
STU00120,C_AIML_PCEV2,PCE
STU00121,C_AIML_OAEV1,OAE
STU00121,C_AIML_PCEV1,PCE
STU00122,C_AIML_OAEV2,OAE
STU00122,C_AIML_PCEV2,PCE
STU00123,C_AIML_OAEV1,OAE
STU00123,C_AIML_PCEV1,PCE
STU00124,C_AIML_OAEV2,OAE
STU00124,C_AIML_PCEV2,PCE
STU00125,C_AIML_OAEV1,OAE
STU00125,C_AIML_PCEV1,PCE
STU00126,C_AIML_OAEV2,OAE
STU00126,C_AIML_PCEV2,PCE
STU00127,C_AIML_OAEV1,OAE
STU00127,C_AIML_PCEV1,PCE
STU00128,C_AIML_OAEV2,OAE
STU00128,C_AIML_PCEV2,PCE
STU00129,C_AIML_OAEV1,OAE
STU00129,C_AIML_PCEV1,PCE
STU00130,C_AIML_OAEV2,OAE
STU00130,C_AIML_PCEV2,PCE
STU00131,C_AIML_OAEV1,OAE
STU00131,C_AIML_PCEV1,PCE
STU00132,C_AIML_OAEV2,OAE
STU00132,C_AIML_PCEV2,PCE
STU00133,C_AIML_OAEV1,OAE
STU00133,C_AIML_PCEV1,PCE
STU00134,C_AIML_OAEV2,OAE
STU00134,C_AIML_PCEV2,PCE
STU00135,C_AIML_OAEV1,OAE
STU00135,C_AIML_PCEV1,PCE
STU00136,C_AIML_OAEV1,OAE
STU00136,C_AIML_PCEV1,PCE
STU00137,C_AIML_OAEV2,OAE
STU00137,C_AIML_PCEV2,PCE
STU00138,C_AIML_OAEV1,OAE
STU00138,C_AIML_PCEV1,PCE
STU00139,C_AIML_OAEV2,OAE
STU00139,C_AIML_PCEV2,PCE
STU00140,C_AIML_OAEV1,OAE
STU00140,C_AIML_PCEV1,PCE
STU00141,C_AIML_OAEV2,OAE
STU00141,C_AIML_PCEV2,PCE
STU00142,C_AIML_OAEV1,OAE
STU00142,C_AIML_PCEV1,PCE
STU00143,C_AIML_OAEV2,OAE
STU00143,C_AIML_PCEV2,PCE
STU00144,C_AIML_OAEV1,OAE
STU00144,C_AIML_PCEV1,PCE
STU00145,C_AIML_OAEV2,OAE
STU00145,C_AIML_PCEV2,PCE
STU00146,C_AIML_OAEV1,OAE
STU00146,C_AIML_PCEV1,PCE
STU00147,C_AIML_OAEV2,OAE
STU00147,C_AIML_PCEV2,PCE
STU00148,C_AIML_OAEV1,OAE
STU00148,C_AIML_PCEV1,PCE
STU00149,C_AIML_OAEV2,OAE
STU00149,C_AIML_PCEV2,PCE
STU00150,C_AIML_OAEV1,OAE
STU00150,C_AIML_PCEV1,PCE
STU00151,C_AIML_OAEV2,OAE
STU00151,C_AIML_PCEV2,PCE
STU00152,C_AIML_OAEV1,OAE
STU00152,C_AIML_PCEV1,PCE
STU00153,C_AIML_OAEV2,OAE
STU00153,C_AIML_PCEV2,PCE
STU00154,C_AIML_OAEV1,OAE
STU00154,C_AIML_PCEV1,PCE
STU00155,C_AIML_OAEV2,OAE
STU00155,C_AIML_PCEV2,PCE
STU00156,C_AIML_OAEV1,OAE
STU00156,C_AIML_PCEV1,PCE
STU00157,C_AIML_OAEV2,OAE
STU00157,C_AIML_PCEV2,PCE
STU00158,C_AIML_OAEV1,OAE
STU00158,C_AIML_PCEV1,PCE
STU00159,C_AIML_OAEV2,OAE
STU00159,C_AIML_PCEV2,PCE
STU00160,C_AIML_OAEV1,OAE
STU00160,C_AIML_PCEV1,PCE
STU00161,C_AIML_OAEV2,OAE
STU00161,C_AIML_PCEV2,PCE
STU00162,C_AIML_OAEV1,OAE
STU00162,C_AIML_PCEV1,PCE
STU00163,C_AIML_OAEV2,OAE
STU00163,C_AIML_PCEV2,PCE
STU00164,C_AIML_OAEV1,OAE
STU00164,C_AIML_PCEV1,PCE
STU00165,C_AIML_OAEV2,OAE
STU00165,C_AIML_PCEV2,PCE
STU00166,C_AIML_OAEV1,OAE
STU00166,C_AIML_PCEV1,PCE
STU00167,C_AIML_OAEV2,OAE
STU00167,C_AIML_PCEV2,PCE
STU00168,C_AIML_OAEV1,OAE
STU00168,C_AIML_PCEV1,PCE
STU00169,C_AIML_OAEV2,OAE
STU00169,C_AIML_PCEV2,PCE
STU00170,C_AIML_OAEV1,OAE
STU00170,C_AIML_PCEV1,PCE
STU00171,C_AIML_OAEV2,OAE
STU00171,C_AIML_PCEV2,PCE
STU00172,C_AIML_OAEV1,OAE
STU00172,C_AIML_PCEV1,PCE
STU00173,C_AIML_OAEV2,OAE
STU00173,C_AIML_PCEV2,PCE
STU00174,C_AIML_OAEV1,OAE
STU00174,C_AIML_PCEV1,PCE
STU00175,C_AIML_OAEV2,OAE
STU00175,C_AIML_PCEV2,PCE
STU00176,C_AIML_OAEV1,OAE
STU00176,C_AIML_PCEV1,PCE
STU00177,C_AIML_OAEV2,OAE
STU00177,C_AIML_PCEV2,PCE
STU00178,C_AR_OAEV1,OAE
STU00178,C_AR_PCEV1,PCE
STU00179,C_AR_OAEV2,OAE
STU00179,C_AR_PCEV2,PCE
STU00180,C_AR_OAEV1,OAE
STU00180,C_AR_PCEV1,PCE
STU00181,C_AR_OAEV2,OAE
STU00181,C_AR_PCEV2,PCE
STU00182,C_AR_OAEV1,OAE
STU00182,C_AR_PCEV1,PCE
STU00183,C_AR_OAEV2,OAE
STU00183,C_AR_PCEV2,PCE
STU00184,C_AR_OAEV1,OAE
STU00184,C_AR_PCEV1,PCE
STU00185,C_AR_OAEV2,OAE
STU00185,C_AR_PCEV2,PCE
STU00186,C_AR_OAEV1,OAE
STU00186,C_AR_PCEV1,PCE
STU00187,C_AR_OAEV2,OAE
STU00187,C_AR_PCEV2,PCE
STU00188,C_AR_OAEV1,OAE
STU00188,C_AR_PCEV1,PCE
STU00189,C_AR_OAEV2,OAE
STU00189,C_AR_PCEV2,PCE
STU00190,C_AR_OAEV1,OAE
STU00190,C_AR_PCEV1,PCE
STU00191,C_AR_OAEV2,OAE
STU00191,C_AR_PCEV2,PCE
STU00192,C_AR_OAEV1,OAE
STU00192,C_AR_PCEV1,PCE
STU00193,C_AR_OAEV2,OAE
STU00193,C_AR_PCEV2,PCE
STU00194,C_AR_OAEV1,OAE
STU00194,C_AR_PCEV1,PCE
STU00195,C_AR_OAEV2,OAE
STU00195,C_AR_PCEV2,PCE
STU00196,C_AR_OAEV1,OAE
STU00196,C_AR_PCEV1,PCE
STU00197,C_AR_OAEV2,OAE
STU00197,C_AR_PCEV2,PCE
STU00198,C_AR_OAEV1,OAE
STU00198,C_AR_PCEV1,PCE
STU00199,C_AR_OAEV2,OAE
STU00199,C_AR_PCEV2,PCE
STU00200,C_AR_OAEV1,OAE
STU00200,C_AR_PCEV1,PCE
STU00201,C_AR_OAEV2,OAE
STU00201,C_AR_PCEV2,PCE
STU00202,C_AR_OAEV1,OAE
STU00202,C_AR_PCEV1,PCE
STU00203,C_AR_OAEV2,OAE
STU00203,C_AR_PCEV2,PCE
STU00204,C_AR_OAEV1,OAE
STU00204,C_AR_PCEV1,PCE
STU00205,C_AR_OAEV2,OAE
STU00205,C_AR_PCEV2,PCE
STU00206,C_AR_OAEV1,OAE
STU00206,C_AR_PCEV1,PCE
STU00207,C_AR_OAEV2,OAE
STU00207,C_AR_PCEV2,PCE
STU00208,C_AR_OAEV1,OAE
STU00208,C_AR_PCEV1,PCE
STU00209,C_AR_OAEV2,OAE
STU00209,C_AR_PCEV2,PCE
STU00210,C_AR_OAEV1,OAE
STU00210,C_AR_PCEV1,PCE
STU00211,C_AR_OAEV2,OAE
STU00211,C_AR_PCEV2,PCE
STU00212,C_AR_OAEV1,OAE
STU00212,C_AR_PCEV1,PCE
STU00213,C_AR_OAEV2,OAE
STU00213,C_AR_PCEV2,PCE
STU00214,C_AR_OAEV1,OAE
STU00214,C_AR_PCEV1,PCE
STU00215,C_AR_OAEV2,OAE
STU00215,C_AR_PCEV2,PCE
STU00216,C_AR_OAEV1,OAE
STU00216,C_AR_PCEV1,PCE
STU00217,C_AR_OAEV2,OAE
STU00217,C_AR_PCEV2,PCE
STU00218,C_AR_OAEV1,OAE
STU00218,C_AR_PCEV1,PCE
STU00219,C_AR_OAEV2,OAE
STU00219,C_AR_PCEV2,PCE
STU00220,C_AR_OAEV1,OAE
STU00220,C_AR_PCEV1,PCE
STU00221,C_AR_OAEV2,OAE
STU00221,C_AR_PCEV2,PCE
STU00222,C_AR_OAEV1,OAE
STU00222,C_AR_PCEV1,PCE
STU00223,C_AR_OAEV2,OAE
STU00223,C_AR_PCEV2,PCE
STU00224,C_AR_OAEV1,OAE
STU00224,C_AR_PCEV1,PCE
STU00225,C_AR_OAEV2,OAE
STU00225,C_AR_PCEV2,PCE
STU00226,C_AR_OAEV1,OAE
STU00226,C_AR_PCEV1,PCE
STU00227,C_AR_OAEV1,OAE
STU00227,C_AR_PCEV1,PCE
STU00228,C_AR_OAEV2,OAE
STU00228,C_AR_PCEV2,PCE
STU00229,C_AR_OAEV1,OAE
STU00229,C_AR_PCEV1,PCE
STU00230,C_AR_OAEV2,OAE
STU00230,C_AR_PCEV2,PCE
STU00231,C_AR_OAEV1,OAE
STU00231,C_AR_PCEV1,PCE
STU00232,C_AR_OAEV2,OAE
STU00232,C_AR_PCEV2,PCE
STU00233,C_AR_OAEV1,OAE
STU00233,C_AR_PCEV1,PCE
STU00234,C_AR_OAEV2,OAE
STU00234,C_AR_PCEV2,PCE
STU00235,C_AR_OAEV1,OAE
STU00235,C_AR_PCEV1,PCE
STU00236,C_AR_OAEV2,OAE
STU00236,C_AR_PCEV2,PCE
STU00237,C_AR_OAEV1,OAE
STU00237,C_AR_PCEV1,PCE
STU00238,C_AR_OAEV2,OAE
STU00238,C_AR_PCEV2,PCE
STU00239,C_AR_OAEV1,OAE
STU00239,C_AR_PCEV1,PCE
STU00240,C_AR_OAEV2,OAE
STU00240,C_AR_PCEV2,PCE
STU00241,C_AR_OAEV1,OAE
STU00241,C_AR_PCEV1,PCE
STU00242,C_AR_OAEV2,OAE
STU00242,C_AR_PCEV2,PCE
STU00243,C_AR_OAEV1,OAE
STU00243,C_AR_PCEV1,PCE
STU00244,C_AR_OAEV2,OAE
STU00244,C_AR_PCEV2,PCE
STU00245,C_AR_OAEV1,OAE
STU00245,C_AR_PCEV1,PCE
STU00246,C_AR_OAEV2,OAE
STU00246,C_AR_PCEV2,PCE
STU00247,C_AR_OAEV1,OAE
STU00247,C_AR_PCEV1,PCE
STU00248,C_AR_OAEV2,OAE
STU00248,C_AR_PCEV2,PCE
STU00249,C_AR_OAEV1,OAE
STU00249,C_AR_PCEV1,PCE
STU00250,C_AR_OAEV2,OAE
STU00250,C_AR_PCEV2,PCE
STU00251,C_AR_OAEV1,OAE
STU00251,C_AR_PCEV1,PCE
STU00252,C_AR_OAEV2,OAE
STU00252,C_AR_PCEV2,PCE
STU00253,C_AR_OAEV1,OAE
STU00253,C_AR_PCEV1,PCE
STU00254,C_AR_OAEV2,OAE
STU00254,C_AR_PCEV2,PCE
STU00255,C_AR_OAEV1,OAE
STU00255,C_AR_PCEV1,PCE
STU00256,C_AR_OAEV2,OAE
STU00256,C_AR_PCEV2,PCE
STU00257,C_AR_OAEV1,OAE
STU00257,C_AR_PCEV1,PCE
STU00258,C_AR_OAEV2,OAE
STU00258,C_AR_PCEV2,PCE
STU00259,C_AR_OAEV1,OAE
STU00259,C_AR_PCEV1,PCE
STU00260,C_AR_OAEV2,OAE
STU00260,C_AR_PCEV2,PCE
STU00261,C_AR_OAEV1,OAE
STU00261,C_AR_PCEV1,PCE
STU00262,C_AR_OAEV2,OAE
STU00262,C_AR_PCEV2,PCE
STU00263,C_AR_OAEV1,OAE
STU00263,C_AR_PCEV1,PCE
STU00264,C_AR_OAEV2,OAE
STU00264,C_AR_PCEV2,PCE
STU00265,C_AR_OAEV1,OAE
STU00265,C_AR_PCEV1,PCE
STU00266,C_IIOT_OAEV1,OAE
STU00266,C_IIOT_PCEV1,PCE
STU00267,C_IIOT_OAEV2,OAE
STU00267,C_IIOT_PCEV2,PCE
STU00268,C_IIOT_OAEV1,OAE
STU00268,C_IIOT_PCEV1,PCE
STU00269,C_IIOT_OAEV2,OAE
STU00269,C_IIOT_PCEV2,PCE
STU00270,C_IIOT_OAEV1,OAE
STU00270,C_IIOT_PCEV1,PCE
STU00271,C_IIOT_OAEV2,OAE
STU00271,C_IIOT_PCEV2,PCE
STU00272,C_IIOT_OAEV1,OAE
STU00272,C_IIOT_PCEV1,PCE
STU00273,C_IIOT_OAEV2,OAE
STU00273,C_IIOT_PCEV2,PCE
STU00274,C_IIOT_OAEV1,OAE
STU00274,C_IIOT_PCEV1,PCE
STU00275,C_IIOT_OAEV2,OAE
STU00275,C_IIOT_PCEV2,PCE
STU00276,C_IIOT_OAEV1,OAE
STU00276,C_IIOT_PCEV1,PCE
STU00277,C_IIOT_OAEV2,OAE
STU00277,C_IIOT_PCEV2,PCE
STU00278,C_IIOT_OAEV1,OAE
STU00278,C_IIOT_PCEV1,PCE
STU00279,C_IIOT_OAEV2,OAE
STU00279,C_IIOT_PCEV2,PCE
STU00280,C_IIOT_OAEV1,OAE
STU00280,C_IIOT_PCEV1,PCE
STU00281,C_IIOT_OAEV2,OAE
STU00281,C_IIOT_PCEV2,PCE
STU00282,C_IIOT_OAEV1,OAE
STU00282,C_IIOT_PCEV1,PCE
STU00283,C_IIOT_OAEV2,OAE
STU00283,C_IIOT_PCEV2,PCE
STU00284,C_IIOT_OAEV1,OAE
STU00284,C_IIOT_PCEV1,PCE
STU00285,C_IIOT_OAEV2,OAE
STU00285,C_IIOT_PCEV2,PCE
STU00286,C_IIOT_OAEV1,OAE
STU00286,C_IIOT_PCEV1,PCE
STU00287,C_IIOT_OAEV2,OAE
STU00287,C_IIOT_PCEV2,PCE
STU00288,C_IIOT_OAEV1,OAE
STU00288,C_IIOT_PCEV1,PCE
STU00289,C_IIOT_OAEV2,OAE
STU00289,C_IIOT_PCEV2,PCE
STU00290,C_IIOT_OAEV1,OAE
STU00290,C_IIOT_PCEV1,PCE
STU00291,C_IIOT_OAEV2,OAE
STU00291,C_IIOT_PCEV2,PCE
STU00292,C_IIOT_OAEV1,OAE
STU00292,C_IIOT_PCEV1,PCE
STU00293,C_IIOT_OAEV2,OAE
STU00293,C_IIOT_PCEV2,PCE
STU00294,C_IIOT_OAEV1,OAE
STU00294,C_IIOT_PCEV1,PCE
STU00295,C_IIOT_OAEV2,OAE
STU00295,C_IIOT_PCEV2,PCE
STU00296,C_IIOT_OAEV1,OAE
STU00296,C_IIOT_PCEV1,PCE
STU00297,C_IIOT_OAEV2,OAE
STU00297,C_IIOT_PCEV2,PCE
STU00298,C_IIOT_OAEV1,OAE
STU00298,C_IIOT_PCEV1,PCE
STU00299,C_IIOT_OAEV2,OAE
STU00299,C_IIOT_PCEV2,PCE
STU00300,C_IIOT_OAEV1,OAE
STU00300,C_IIOT_PCEV1,PCE
STU00301,C_IIOT_OAEV2,OAE
STU00301,C_IIOT_PCEV2,PCE
STU00302,C_IIOT_OAEV1,OAE
STU00302,C_IIOT_PCEV1,PCE
STU00303,C_IIOT_OAEV2,OAE
STU00303,C_IIOT_PCEV2,PCE
STU00304,C_IIOT_OAEV1,OAE
STU00304,C_IIOT_PCEV1,PCE
STU00305,C_IIOT_OAEV2,OAE
STU00305,C_IIOT_PCEV2,PCE
STU00306,C_IIOT_OAEV1,OAE
STU00306,C_IIOT_PCEV1,PCE
STU00307,C_IIOT_OAEV2,OAE
STU00307,C_IIOT_PCEV2,PCE
STU00308,C_IIOT_OAEV1,OAE
STU00308,C_IIOT_PCEV1,PCE
STU00309,C_IIOT_OAEV2,OAE
STU00309,C_IIOT_PCEV2,PCE
STU00310,C_IIOT_OAEV1,OAE
STU00310,C_IIOT_PCEV1,PCE
STU00311,C_IIOT_OAEV2,OAE
STU00311,C_IIOT_PCEV2,PCE
STU00312,C_IIOT_OAEV1,OAE
STU00312,C_IIOT_PCEV1,PCE
STU00313,C_IIOT_OAEV2,OAE
STU00313,C_IIOT_PCEV2,PCE
STU00314,C_IIOT_OAEV1,OAE
STU00314,C_IIOT_PCEV1,PCE
STU00315,C_IIOT_OAEV2,OAE
STU00315,C_IIOT_PCEV2,PCE
STU00316,C_IIOT_OAEV1,OAE
STU00316,C_IIOT_PCEV1,PCE
STU00317,C_IIOT_OAEV2,OAE
STU00317,C_IIOT_PCEV2,PCE
STU00318,C_IIOT_OAEV1,OAE
STU00318,C_IIOT_PCEV1,PCE
STU00319,C_IIOT_OAEV2,OAE
STU00319,C_IIOT_PCEV2,PCE
STU00320,C_IIOT_OAEV1,OAE
STU00320,C_IIOT_PCEV1,PCE
STU00321,C_IIOT_OAEV2,OAE
STU00321,C_IIOT_PCEV2,PCE
STU00322,C_IIOT_OAEV1,OAE
STU00322,C_IIOT_PCEV1,PCE
STU00323,C_IIOT_OAEV2,OAE
STU00323,C_IIOT_PCEV2,PCE
STU00324,C_IIOT_OAEV1,OAE
STU00324,C_IIOT_PCEV1,PCE
STU00325,C_IIOT_OAEV2,OAE
STU00325,C_IIOT_PCEV2,PCE
STU00326,C_IIOT_OAEV1,OAE
STU00326,C_IIOT_PCEV1,PCE
STU00327,C_IIOT_OAEV2,OAE
STU00327,C_IIOT_PCEV2,PCE
STU00328,C_IIOT_OAEV1,OAE
STU00328,C_IIOT_PCEV1,PCE
STU00329,C_IIOT_OAEV2,OAE
STU00329,C_IIOT_PCEV2,PCE
STU00330,C_IIOT_OAEV1,OAE
